1.000000	-4.000000 -4.000000 -4.000000 -4.000000 -3.996094 -4.000000 -4.000000 -4.000000 -3.992188 -4.000000 -3.988281 -3.987305 -4.000000 -4.000000 -4.000000 -3.988281 -3.996094 -4.000000 -3.987305 -3.972656 -3.997070 -3.975586 -3.988281 -4.000000 -4.000000 -4.000000 -4.000000 -4.000000 -3.984375 -3.992188 -4.000000 -3.988281 -3.996094 -3.988281 -3.980469 -3.984375 -4.000000 -3.988281 -3.988281 -3.988281 -3.996094 -4.000000 -3.982422 -3.996094 -4.000000 -3.988281 -3.984375 -3.984375 -4.000000 -3.992188 
0.990000	-3.960000 -3.935830 -3.960000 -3.956133 -3.940664 -3.956133 -3.944531 -3.944531 -3.948398 -3.956133 -3.936797 -3.960000 -3.937764 -3.960000 -3.960000 -3.947432 -3.956133 -3.956133 -3.960000 -3.936797 -3.956133 -3.960000 -3.956133 -3.960000 -3.960000 -3.960000 -3.956133 -3.944531 -3.956133 -3.960000 -3.948398 -3.960000 -3.956133 -3.936797 -3.960000 -3.960000 -3.960000 -3.936797 -3.933896 -3.956133 -3.960000 -3.960000 -3.944531 -3.960000 -3.944531 -3.960000 -3.956133 -3.960000 -3.956133 -3.960000 
0.980000	-3.908516 -3.920000 -3.920000 -3.920000 -3.916172 -3.920000 -3.920000 -3.900859 -3.920000 -3.916172 -3.916172 -3.901816 -3.920000 -3.920000 -3.920000 -3.904688 -3.908516 -3.920000 -3.900859 -3.920000 -3.920000 -3.920000 -3.900859 -3.916172 -3.900859 -3.916172 -3.916172 -3.920000 -3.908516 -3.916172 -3.894160 -3.916172 -3.920000 -3.920000 -3.920000 -3.920000 -3.920000 -3.916172 -3.904688 -3.916172 -3.920000 -3.904688 -3.909473 -3.920000 -3.920000 -3.920000 -3.901816 -3.920000 -3.920000 -3.908516 
0.970000	-3.880000 -3.864844 -3.867686 -3.876211 -3.880000 -3.868633 -3.880000 -3.857266 -3.880000 -3.880000 -3.864844 -3.868633 -3.876211 -3.880000 -3.880000 -3.880000 -3.876211 -3.880000 -3.876211 -3.868633 -3.876211 -3.880000 -3.880000 -3.876211 -3.864844 -3.855371 -3.876211 -3.880000 -3.879053 -3.876211 -3.876211 -3.880000 -3.868633 -3.861055 -3.876211 -3.880000 -3.880000 -3.861055 -3.864844 -3.880000 -3.861055 -3.880000 -3.868633 -3.868633 -3.868633 -3.880000 -3.880000 -3.857266 -3.880000 -3.867686 
0.960000	-3.840000 -3.809063 -3.840000 -3.826875 -3.840000 -3.840000 -3.827813 -3.817500 -3.837188 -3.832500 -3.828750 -3.821250 -3.822188 -3.817500 -3.828750 -3.840000 -3.828750 -3.828750 -3.817500 -3.825000 -3.840000 -3.840000 -3.812813 -3.832500 -3.840000 -3.840000 -3.828750 -3.828750 -3.840000 -3.828750 -3.840000 -3.836250 -3.840000 -3.817500 -3.840000 -3.828750 -3.817500 -3.840000 -3.836250 -3.825000 -3.821250 -3.828750 -3.840000 -3.840000 -3.828750 -3.840000 -3.840000 -3.836250 -3.840000 -3.840000 
0.950000	-3.796289 -3.800000 -3.788867 -3.800000 -3.800000 -3.794434 -3.800000 -3.800000 -3.800000 -3.800000 -3.788867 -3.788867 -3.766602 -3.800000 -3.785156 -3.796289 -3.796289 -3.800000 -3.788867 -3.796289 -3.800000 -3.788867 -3.788867 -3.800000 -3.792578 -3.796289 -3.788867 -3.774951 -3.788867 -3.788867 -3.786084 -3.774023 -3.781445 -3.800000 -3.800000 -3.788867 -3.779590 -3.796289 -3.785156 -3.781445 -3.798145 -3.800000 -3.800000 -3.788867 -3.788867 -3.774023 -3.785156 -3.781445 -3.800000 -3.788867 
0.940000	-3.760000 -3.748984 -3.760000 -3.760000 -3.756328 -3.756328 -3.748984 -3.745313 -3.756328 -3.744395 -3.748984 -3.748066 -3.726953 -3.737969 -3.741641 -3.760000 -3.745313 -3.760000 -3.760000 -3.745313 -3.752656 -3.756328 -3.748984 -3.760000 -3.752656 -3.748984 -3.737969 -3.748984 -3.752656 -3.760000 -3.760000 -3.760000 -3.745313 -3.760000 -3.760000 -3.759082 -3.756328 -3.760000 -3.734297 -3.748984 -3.756328 -3.745313 -3.760000 -3.748984 -3.748984 -3.756328 -3.760000 -3.760000 -3.724199 -3.756328 
0.930000	-3.720000 -3.692754 -3.677314 -3.716367 -3.720000 -3.720000 -3.709102 -3.698203 -3.705469 -3.720000 -3.720000 -3.720000 -3.720000 -3.709102 -3.716367 -3.720000 -3.698203 -3.716367 -3.716367 -3.698203 -3.716367 -3.702744 -3.720000 -3.720000 -3.716367 -3.716367 -3.712734 -3.700020 -3.705469 -3.706377 -3.720000 -3.709102 -3.712734 -3.705469 -3.720000 -3.702744 -3.716367 -3.709102 -3.690937 -3.720000 -3.709102 -3.720000 -3.698203 -3.720000 -3.709102 -3.716367 -3.716367 -3.695479 -3.699111 -3.720000 
0.920000	-3.680000 -3.672812 -3.680000 -3.680000 -3.647656 -3.680000 -3.673711 -3.670117 -3.665625 -3.676406 -3.676406 -3.680000 -3.680000 -3.680000 -3.635977 -3.677305 -3.680000 -3.669219 -3.654844 -3.680000 -3.669219 -3.669219 -3.680000 -3.672812 -3.680000 -3.645859 -3.680000 -3.669219 -3.658437 -3.675508 -3.669219 -3.680000 -3.669219 -3.642266 -3.658437 -3.680000 -3.653047 -3.654844 -3.669219 -3.669219 -3.669219 -3.676406 -3.649453 -3.647656 -3.662031 -3.669219 -3.658437 -3.672812 -3.676406 -3.672812 
0.910000	-3.622227 -3.618672 -3.629336 -3.636445 -3.636445 -3.636445 -3.625781 -3.639111 -3.615117 -3.625781 -3.640000 -3.629336 -3.640000 -3.636445 -3.629336 -3.611562 -3.636445 -3.622227 -3.636445 -3.640000 -3.629336 -3.622227 -3.629336 -3.629336 -3.625781 -3.640000 -3.629336 -3.640000 -3.597344 -3.628447 -3.625781 -3.636445 -3.618672 -3.609785 -3.632891 -3.636445 -3.640000 -3.629336 -3.625781 -3.608008 -3.640000 -3.640000 -3.640000 -3.612451 -3.602676 -3.636445 -3.632891 -3.616006 -3.640000 -3.636445 
