0.100000	-0.011719	0.003145	0.140625	0.000010
0.101000	-0.052734	-0.002188	2.847656	0.000005
0.102000	0.035156	-0.006982	1.265625	0.000049
0.103000	-0.003906	0.002188	0.015625	0.000005
0.104000	-0.031250	-0.001309	1.000000	0.000002
0.105000	-0.039063	0.000937	1.562500	0.000001
0.106000	0.064453	0.003154	4.253906	0.000010
0.107000	-0.011719	-0.002598	0.140625	0.000007
0.108000	-0.027344	0.001240	0.765625	0.000002
0.109000	-0.044922	0.001348	2.066406	0.000002
0.110000	-0.046875	-0.001914	2.250000	0.000004
0.111000	0.027344	0.002031	0.765625	0.000004
0.112000	0.033203	0.004365	1.128906	0.000019
0.113000	-0.078125	0.000703	6.250000	0.000000
0.114000	0.007813	-0.000947	0.062500	0.000001
0.115000	-0.025391	-0.003174	0.660156	0.000010
0.116000	0.058594	0.002695	3.515625	0.000007
0.117000	-0.001953	-0.002529	0.003906	0.000006
0.118000	0.019531	-0.002012	0.390625	0.000004
0.119000	-0.013672	-0.001943	0.191406	0.000004
0.120000	-0.029297	0.001650	0.878906	0.000003
0.121000	0.025391	-0.002041	0.660156	0.000004
0.122000	0.029297	0.000898	0.878906	0.000001
0.123000	-0.046875	-0.005049	2.250000	0.000025
0.124000	-0.023438	-0.004443	0.562500	0.000020
0.125000	0.029297	-0.001387	0.878906	0.000002
0.126000	-0.031250	0.000215	1.000000	0.000000
0.127000	0.001953	-0.000713	0.003906	0.000001
0.128000	0.039063	0.001016	1.562500	0.000001
0.129000	-0.041016	-0.001680	1.722656	0.000003
0.130000	0.078125	0.003838	6.250000	0.000015
0.131000	0.039063	-0.001973	1.562500	0.000004
0.132000	0.001953	-0.000654	0.003906	0.000000
0.133000	0.013672	0.000156	0.191406	0.000000
0.134000	-0.011719	-0.002188	0.140625	0.000005
0.135000	-0.044922	-0.002344	2.066406	0.000005
0.136000	0.019531	-0.002979	0.390625	0.000009
0.137000	0.003906	0.002627	0.015625	0.000007
0.138000	-0.025391	0.002334	0.660156	0.000005
0.139000	-0.064453	-0.000508	4.253906	0.000000
0.140000	0.039063	-0.000596	1.562500	0.000000
0.141000	0.080078	0.000547	6.566406	0.000000
0.142000	0.000000	-0.001455	0.000000	0.000002
0.143000	-0.025391	-0.001025	0.660156	0.000001
0.144000	-0.039063	-0.001250	1.562500	0.000002
0.145000	0.023438	0.001152	0.562500	0.000001
0.146000	0.003906	0.000557	0.015625	0.000000
0.147000	0.076172	-0.003486	5.941406	0.000012
0.148000	-0.041016	-0.000898	1.722656	0.000001
0.149000	0.019531	-0.001396	0.390625	0.000002
0.150000	0.015625	-0.000078	0.250000	0.000000
0.151000	0.052734	-0.002451	2.847656	0.000006
0.152000	0.046875	-0.000430	2.250000	0.000000
0.153000	-0.009766	-0.004131	0.097656	0.000017
0.154000	0.021484	0.005088	0.472656	0.000026
0.155000	0.033203	-0.004170	1.128906	0.000017
0.156000	0.033203	-0.001045	1.128906	0.000001
0.157000	0.052734	0.001484	2.847656	0.000002
0.158000	0.046875	-0.002031	2.250000	0.000004
0.159000	0.033203	0.002412	1.128906	0.000006
0.160000	0.052734	-0.000176	2.847656	0.000000
0.161000	0.021484	0.007441	0.472656	0.000055
0.162000	0.023438	0.006416	0.562500	0.000041
0.163000	0.046875	-0.007344	2.250000	0.000054
0.164000	-0.042969	0.003301	1.890625	0.000011
0.165000	-0.031250	-0.002500	1.000000	0.000006
0.166000	-0.007813	-0.007158	0.062500	0.000051
0.167000	0.050781	0.000732	2.640625	0.000001
0.168000	-0.023438	-0.003057	0.562500	0.000009
0.169000	0.033203	0.005781	1.128906	0.000033
0.170000	0.037109	0.004453	1.410156	0.000020
0.171000	0.025391	-0.003330	0.660156	0.000011
0.172000	-0.021484	0.000469	0.472656	0.000000
0.173000	0.023438	-0.002148	0.562500	0.000005
0.174000	0.083984	-0.000313	7.222656	0.000000
0.175000	0.025391	-0.004766	0.660156	0.000023
0.176000	-0.087891	0.001709	7.910156	0.000003
0.177000	0.070313	0.008008	5.062500	0.000064
0.178000	-0.060547	0.002969	3.753906	0.000009
0.179000	0.009766	-0.001484	0.097656	0.000002
0.180000	0.011719	0.008516	0.140625	0.000073
0.181000	0.044922	0.001074	2.066406	0.000001
0.182000	-0.013672	-0.001641	0.191406	0.000003
0.183000	0.031250	-0.000029	1.000000	0.000000
0.184000	0.064453	-0.001143	4.253906	0.000001
0.185000	-0.021484	-0.002695	0.472656	0.000007
0.186000	-0.050781	0.000879	2.640625	0.000001
0.187000	-0.013672	0.000605	0.191406	0.000000
0.188000	-0.068359	-0.002568	4.785156	0.000007
0.189000	0.082031	-0.000986	6.890625	0.000001
0.190000	0.029297	0.001934	0.878906	0.000004
0.191000	0.015625	-0.005479	0.250000	0.000030
0.192000	-0.060547	0.002461	3.753906	0.000006
0.193000	-0.029297	0.000410	0.878906	0.000000
0.194000	0.009766	0.005645	0.097656	0.000032
0.195000	-0.023438	0.000586	0.562500	0.000000
0.196000	-0.048828	-0.005381	2.441406	0.000029
0.197000	-0.001953	0.011367	0.003906	0.000129
0.198000	-0.062500	0.002871	4.000000	0.000008
0.199000	0.044922	-0.001367	2.066406	0.000002
0.200000	-0.019531	0.006299	0.390625	0.000040
0.201000	-0.003906	-0.002100	0.015625	0.000004
0.202000	0.119141	0.004287	14.535156	0.000018
0.203000	-0.017578	0.001357	0.316406	0.000002
0.204000	-0.021484	0.002295	0.472656	0.000005
0.205000	-0.044922	-0.003174	2.066406	0.000010
0.206000	0.005859	0.002207	0.035156	0.000005
0.207000	0.064453	0.005723	4.253906	0.000033
0.208000	0.033203	0.000850	1.128906	0.000001
0.209000	-0.048828	-0.001035	2.441406	0.000001
0.210000	0.091797	-0.004150	8.628906	0.000017
0.211000	-0.111328	-0.001699	12.691406	0.000003
0.212000	-0.064453	0.002822	4.253906	0.000008
0.213000	0.046875	-0.001064	2.250000	0.000001
0.214000	0.048828	-0.002168	2.441406	0.000005
0.215000	-0.044922	0.005020	2.066406	0.000025
0.216000	0.000000	-0.007275	0.000000	0.000053
0.217000	-0.013672	-0.000693	0.191406	0.000000
0.218000	0.046875	0.007021	2.250000	0.000049
0.219000	0.021484	-0.001328	0.472656	0.000002
0.220000	0.066406	-0.000596	4.515625	0.000000
0.221000	0.029297	0.002129	0.878906	0.000005
0.222000	-0.074219	-0.007012	5.640625	0.000049
0.223000	-0.050781	-0.004463	2.640625	0.000020
0.224000	0.125000	0.001836	16.000000	0.000003
0.225000	-0.146484	0.000068	21.972656	0.000000
0.226000	0.001953	0.000508	0.003906	0.000000
0.227000	-0.009766	-0.005508	0.097656	0.000030
0.228000	0.080078	-0.000449	6.566406	0.000000
0.229000	-0.056641	0.005723	3.285156	0.000033
0.230000	0.037109	0.000840	1.410156	0.000001
0.231000	-0.087891	0.001895	7.910156	0.000004
0.232000	0.001953	0.002197	0.003906	0.000005
0.233000	-0.054688	0.003652	3.062500	0.000013
0.234000	0.144531	0.006348	21.390625	0.000040
0.235000	0.033203	-0.000117	1.128906	0.000000
0.236000	-0.033203	0.005254	1.128906	0.000028
