100.000000	-0.023438	2341758.000000	0.023438
99.900000	0.019531	4081162.000000	-0.019531
99.800000	0.033203	6538612.000000	-0.033203
99.700000	-0.009766	8986310.000000	0.009766
99.600000	-0.017578	11370270.000000	0.017578
99.500000	-0.005859	13382692.000000	0.005859
99.400000	-0.011719	15460194.000000	0.011719
99.300000	0.029297	17211626.000000	-0.029297
99.200000	0.009766	19260398.000000	-0.009766
99.100000	0.011719	20984076.000000	-0.011719
99.000000	-0.050781	22875692.000000	0.050781
98.900000	-0.011719	25057798.000000	0.011719
98.800000	-0.005859	26802036.000000	0.005859
98.700000	0.050781	29048082.000000	-0.050781
98.600000	0.033203	31024510.000000	-0.033203
98.500000	0.041016	32604718.000000	-0.041016
98.400000	0.046875	35031868.000000	-0.046875
98.300000	0.000000	38210472.000000	-0.000000
98.200000	0.001953	40968208.000000	-0.001953
98.100000	0.046875	43223040.000000	-0.046875
98.000000	0.017578	46032310.000000	-0.017578
97.900000	0.027344	48674798.000000	-0.027344
97.800000	0.005859	49969674.000000	-0.005859
97.700000	0.017578	52911110.000000	-0.017578
97.600000	-0.017578	54342990.000000	0.017578
97.500000	-0.080078	56788530.000000	0.080078
97.400000	0.001953	59283196.000000	-0.001953
97.300000	-0.011719	61287150.000000	0.011719
97.200000	-0.083984	63381402.000000	0.083984
97.100000	0.041016	66228274.000000	-0.041016
97.000000	0.029297	68218120.000000	-0.029297
96.900000	0.023438	69165114.000000	-0.023438
96.800000	0.001953	71468860.000000	-0.001953
96.700000	0.056641	73298456.000000	-0.056641
96.600000	0.046875	75646574.000000	-0.046875
96.500000	-0.027344	77937522.000000	0.027344
96.400000	-0.005859	80240350.000000	0.005859
96.300000	0.019531	82158434.000000	-0.019531
96.200000	-0.009766	84842074.000000	0.009766
96.100000	0.041016	87248540.000000	-0.041016
96.000000	0.015625	88792060.000000	-0.015625
95.900000	-0.011719	90054244.000000	0.011719
95.800000	0.007813	92140320.000000	-0.007813
95.700000	0.031250	93766956.000000	-0.031250
95.600000	-0.005859	95952784.000000	0.005859
95.500000	0.085938	97665586.000000	-0.085938
95.400000	0.017578	99852528.000000	-0.017578
95.300000	0.015625	101657788.000000	-0.015625
95.200000	0.009766	104017008.000000	-0.009766
95.100000	0.001953	106283716.000000	-0.001953
95.000000	0.023438	108310654.000000	-0.023438
94.900000	0.005859	111099914.000000	-0.005859
94.800000	0.033203	113519364.000000	-0.033203
94.700000	0.042969	116368710.000000	-0.042969
94.600000	-0.021484	118647020.000000	0.021484
94.500000	-0.019531	121120994.000000	0.019531
94.400000	-0.003906	123252136.000000	0.003906
94.300000	0.025391	125697218.000000	-0.025391
94.200000	0.000000	128047882.000000	-0.000000
94.100000	-0.029297	129497256.000000	0.029297
94.000000	0.009766	131645628.000000	-0.009766
93.900000	0.003906	133223212.000000	-0.003906
93.800000	0.013672	136766360.000000	-0.013672
93.700000	0.037109	139057558.000000	-0.037109
93.600000	-0.062500	140345150.000000	0.062500
93.500000	0.015625	143059152.000000	-0.015625
93.400000	0.001953	145237362.000000	-0.001953
93.300000	0.021484	147267234.000000	-0.021484
93.200000	0.023438	149985366.000000	-0.023438
93.100000	0.013672	152901934.000000	-0.013672
93.000000	-0.025391	155160678.000000	0.025391
92.900000	-0.035156	156846082.000000	0.035156
92.800000	0.005859	158905042.000000	-0.005859
92.700000	0.001953	160947536.000000	-0.001953
92.600000	0.013672	163128482.000000	-0.013672
92.500000	0.005859	165216438.000000	-0.005859
92.400000	-0.029297	168097930.000000	0.029297
92.300000	0.068359	170265252.000000	-0.068359
92.200000	0.066406	172370404.000000	-0.066406
92.100000	-0.009766	174793390.000000	0.009766
92.000000	0.039063	177138730.000000	-0.039063
91.900000	-0.035156	179657624.000000	0.035156
91.800000	0.033203	180929008.000000	-0.033203
91.700000	-0.015625	182885818.000000	0.015625
91.600000	0.033203	184851206.000000	-0.033203
91.500000	0.000000	185916276.000000	-0.000000
91.400000	0.033203	188980438.000000	-0.033203
91.300000	-0.011719	191924908.000000	0.011719
91.200000	-0.025391	194329352.000000	0.025391
91.100000	0.015625	196790922.000000	-0.015625
91.000000	-0.003906	199240382.000000	0.003906
90.900000	0.021484	201727502.000000	-0.021484
90.800000	0.037109	204563674.000000	-0.037109
90.700000	0.068359	206100986.000000	-0.068359
90.600000	-0.011719	208203630.000000	0.011719
90.500000	0.037109	210680006.000000	-0.037109
90.400000	-0.029297	213211706.000000	0.029297
90.300000	-0.031250	216013360.000000	0.031250
90.200000	0.039063	217652936.000000	-0.039063
90.100000	0.003906	220254000.000000	-0.003906
90.000000	0.023438	223116350.000000	-0.023438
89.900000	-0.041016	225536034.000000	0.041016
89.800000	-0.019531	228071882.000000	0.019531
89.700000	-0.021484	229977440.000000	0.021484
89.600000	0.019531	232465764.000000	-0.019531
89.500000	0.052734	234776748.000000	-0.052734
89.400000	-0.029297	236933438.000000	0.029297
89.300000	0.041016	239179258.000000	-0.041016
89.200000	0.058594	241558178.000000	-0.058594
89.100000	-0.023438	243834506.000000	0.023438
89.000000	-0.015625	245431798.000000	0.015625
88.900000	0.054688	247293028.000000	-0.054688
88.800000	0.056641	249737046.000000	-0.056641
88.700000	0.042969	251658044.000000	-0.042969
88.600000	-0.029297	253603268.000000	0.029297
88.500000	-0.013672	255587216.000000	0.013672
88.400000	-0.052734	257791976.000000	0.052734
88.300000	0.007813	259280542.000000	-0.007813
88.200000	0.007813	261048748.000000	-0.007813
88.100000	0.009766	263759038.000000	-0.009766
88.000000	0.009766	266221052.000000	-0.009766
87.900000	0.013672	268667646.000000	-0.013672
87.800000	-0.013672	271591854.000000	0.013672
87.700000	-0.037109	273457092.000000	0.037109
87.600000	0.015625	276293994.000000	-0.015625
87.500000	0.033203	278719672.000000	-0.033203
87.400000	-0.021484	281643390.000000	0.021484
