100.000000	0.023438
99.900000	0.054688
99.800000	-0.005859
99.700000	0.000000
99.600000	0.035156
99.500000	-0.013672
99.400000	-0.005859
99.300000	0.054688
99.200000	0.003906
99.100000	0.044922
99.000000	-0.009766
98.900000	0.001953
98.800000	0.015625
98.700000	-0.027344
98.600000	0.056641
98.500000	-0.031250
98.400000	-0.009766
98.300000	0.031250
98.200000	0.015625
98.100000	-0.009766
98.000000	0.003906
97.900000	0.003906
97.800000	0.015625
97.700000	-0.011719
97.600000	-0.029297
97.500000	-0.058594
97.400000	-0.027344
97.300000	0.029297
97.200000	-0.029297
97.100000	-0.009766
97.000000	0.021484
96.900000	-0.007813
96.800000	-0.003906
96.700000	0.037109
96.600000	0.003906
96.500000	0.058594
96.400000	0.019531
96.300000	0.015625
96.200000	-0.021484
96.100000	0.013672
96.000000	0.013672
95.900000	0.017578
95.800000	0.048828
95.700000	0.050781
95.600000	0.015625
95.500000	0.025391
95.400000	-0.015625
95.300000	0.015625
95.200000	0.044922
95.100000	0.003906
95.000000	0.001953
94.900000	0.021484
94.800000	0.011719
94.700000	-0.007813
94.600000	-0.027344
94.500000	0.056641
94.400000	-0.011719
94.300000	0.023438
94.200000	0.039063
94.100000	0.007813
94.000000	0.027344
93.900000	-0.007813
93.800000	-0.007813
93.700000	0.009766
93.600000	0.011719
93.500000	0.058594
93.400000	0.027344
93.300000	0.072266
93.200000	0.037109
93.100000	0.070313
93.000000	0.023438
92.900000	0.066406
92.800000	-0.017578
92.700000	0.033203
92.600000	0.031250
92.500000	0.003906
92.400000	0.019531
92.300000	0.019531
92.200000	0.037109
92.100000	0.060547
92.000000	-0.011719
91.900000	-0.013672
91.800000	-0.015625
91.700000	-0.001953
91.600000	0.001953
91.500000	0.007813
91.400000	-0.007813
91.300000	-0.007813
91.200000	-0.003906
91.100000	-0.029297
91.000000	-0.060547
90.900000	0.011719
90.800000	0.039063
90.700000	-0.001953
90.600000	0.011719
90.500000	0.015625
90.400000	-0.015625
90.300000	-0.019531
90.200000	-0.005859
90.100000	0.011719
90.000000	0.042969
89.900000	0.005859
89.800000	0.001953
89.700000	-0.050781
89.600000	-0.009766
89.500000	-0.009766
89.400000	0.039063
89.300000	0.001953
89.200000	-0.015625
89.100000	0.035156
89.000000	0.029297
88.900000	0.015625
88.800000	-0.009766
88.700000	0.074219
88.600000	-0.011719
88.500000	0.042969
88.400000	0.068359
88.300000	-0.021484
88.200000	-0.015625
88.100000	0.007813
88.000000	0.037109
87.900000	0.003906
87.800000	-0.023438
87.700000	-0.005859
87.600000	0.050781
87.500000	0.013672
87.400000	0.029297
87.300000	-0.058594
87.200000	0.000000
87.100000	-0.007813
87.000000	0.005859
86.900000	0.021484
86.800000	0.033203
86.700000	-0.025391
86.600000	0.025391
86.500000	-0.005859
86.400000	0.031250
86.300000	0.039063
86.200000	0.021484
86.100000	0.011719
86.000000	-0.005859
85.900000	0.054688
85.800000	-0.019531
85.700000	0.048828
85.600000	0.083984
85.500000	0.015625
85.400000	0.013672
85.300000	-0.019531
85.200000	-0.033203
85.100000	0.052734
85.000000	0.035156
84.900000	0.021484
84.800000	-0.044922
84.700000	-0.007813
84.600000	-0.003906
84.500000	0.041016
84.400000	0.058594
84.300000	0.041016
84.200000	-0.017578
84.100000	-0.003906
84.000000	0.015625
83.900000	0.025391
83.800000	0.017578
83.700000	0.023438
83.600000	0.015625
83.500000	0.019531
83.400000	0.000000
83.300000	-0.031250
83.200000	0.023438
83.100000	0.019531
83.000000	0.015625
82.900000	0.027344
82.800000	0.033203
82.700000	0.029297
82.600000	0.039063
82.500000	-0.050781
82.400000	-0.001953
82.300000	-0.015625
82.200000	0.031250
82.100000	0.031250
82.000000	0.052734
81.900000	-0.041016
81.800000	-0.001953
81.700000	-0.019531
81.600000	0.027344
81.500000	0.007813
81.400000	0.015625
81.300000	0.035156
81.200000	0.042969
81.100000	-0.013672
81.000000	0.041016
80.900000	0.041016
80.800000	0.001953
80.700000	0.001953
80.600000	0.021484
80.500000	0.052734
80.400000	-0.001953
80.300000	0.050781
80.200000	0.009766
80.100000	0.033203
80.000000	0.017578
79.900000	0.037109
79.800000	0.025391
79.700000	-0.005859
79.600000	0.003906
79.500000	0.019531
79.400000	0.009766
79.300000	0.023438
79.200000	-0.011719
79.100000	0.027344
79.000000	-0.044922
78.900000	0.000000
78.800000	0.015625
78.700000	0.015625
78.600000	-0.019531
78.500000	0.015625
78.400000	0.007813
78.300000	0.052734
78.200000	-0.027344
78.100000	0.093750
78.000000	0.013672
77.900000	0.000000
77.800000	0.009766
77.700000	-0.005859
77.600000	-0.046875
77.500000	-0.005859
77.400000	-0.015625
77.300000	-0.007813
77.200000	0.046875
77.100000	0.005859
77.000000	-0.011719
76.900000	0.048828
76.800000	0.029297
76.700000	-0.033203
76.600000	-0.031250
76.500000	0.003906
76.400000	0.021484
76.300000	0.039063
76.200000	0.019531
76.100000	0.017578
76.000000	-0.013672
75.900000	-0.041016
75.800000	0.017578
75.700000	0.048828
75.600000	-0.019531
75.500000	0.044922
75.400000	-0.031250
75.300000	-0.011719
75.200000	-0.017578
75.100000	0.001953
75.000000	-0.029297
74.900000	-0.005859
74.800000	0.015625
74.700000	-0.035156
74.600000	0.058594
74.500000	0.000000
74.400000	0.029297
74.300000	0.041016
74.200000	0.068359
74.100000	0.033203
74.000000	0.025391
73.900000	-0.021484
73.800000	-0.025391
73.700000	0.046875
73.600000	0.013672
73.500000	-0.029297
73.400000	-0.001953
73.300000	-0.042969
73.200000	-0.003906
73.100000	0.023438
73.000000	-0.019531
72.900000	0.033203
72.800000	0.023438
72.700000	-0.039063
72.600000	0.001953
72.500000	0.041016
72.400000	0.027344
72.300000	0.031250
72.200000	0.021484
72.100000	-0.029297
72.000000	-0.017578
71.900000	0.019531
71.800000	0.005859
71.700000	0.031250
71.600000	0.021484
71.500000	-0.011719
71.400000	0.031250
71.300000	-0.017578
71.200000	0.013672
71.100000	0.005859
71.000000	-0.011719
70.900000	0.044922
70.800000	0.023438
70.700000	-0.009766
70.600000	0.009766
70.500000	-0.037109
70.400000	0.023438
70.300000	0.013672
70.200000	0.003906
70.100000	0.052734
70.000000	0.031250
69.900000	0.009766
69.800000	0.050781
69.700000	0.007813
69.600000	0.074219
69.500000	-0.001953
69.400000	0.083984
69.300000	0.041016
69.200000	0.070313
69.100000	0.058594
69.000000	0.023438
68.900000	0.044922
68.800000	0.009766
68.700000	0.011719
