0.000000	0.398942	0.000002
0.000000	0.398942	0.003617
0.850093	0.398942	0.277963
-0.646992	0.277963	0.323603
-0.646992	0.323603	0.014253
-0.646992	0.323603	0.000194
-0.646992	0.323603	0.137814
-2.607043	0.323603	0.013336
-2.607043	0.013336	0.000000
-2.607043	0.013336	0.000000
2.278207	0.013336	0.029776
-1.530961	0.029776	0.123581
-1.530961	0.123581	0.000000
-1.214332	0.123581	0.190855
-0.196692	0.190855	0.391299
-0.196692	0.391299	0.000773
-0.688803	0.391299	0.314691
-0.688803	0.314691	0.000001
-0.688803	0.314691	0.040030
-0.489975	0.314691	0.353817
-0.489975	0.353817	0.001903
-0.489975	0.353817	0.000101
-0.096439	0.353817	0.397091
-0.475631	0.397091	0.356275
-0.475631	0.356275	0.002823
-0.475631	0.356275	0.026990
-0.475631	0.356275	0.000017
0.639362	0.356275	0.325195
0.639362	0.325195	0.094288
0.639362	0.325195	0.000114
-0.601978	0.325195	0.332829
1.170079	0.332829	0.201195
1.170079	0.201195	0.000363
-1.071047	0.201195	0.224808
-0.191962	0.224808	0.391659
-0.191962	0.391659	0.002508
-0.342570	0.391659	0.376207
-0.342570	0.376207	0.044467
-0.342570	0.376207	0.298199
2.101810	0.376207	0.043817
2.101810	0.043817	0.003346
2.101810	0.043817	0.000020
2.101810	0.043817	0.007360
-1.382641	0.043817	0.153388
-1.382641	0.153388	0.041182
-1.211585	0.153388	0.191492
1.303903	0.191492	0.170500
1.303903	0.170500	0.053315
1.222877	0.170500	0.188878
1.222877	0.188878	0.002232
1.222877	0.188878	0.028186
1.222877	0.188878	0.024552
1.222877	0.188878	0.002778
0.488449	0.188878	0.354081
0.488449	0.354081	0.000001
0.488449	0.354081	0.004716
0.488449	0.354081	0.000417
0.488449	0.354081	0.013652
0.488449	0.354081	0.000491
0.488449	0.354081	0.005052
0.488449	0.354081	0.007726
0.488449	0.354081	0.091553
0.488449	0.354081	0.027627
0.488449	0.354081	0.010209
0.488449	0.354081	0.001832
0.488449	0.354081	0.000255
