0.000000	1.000000	0.000004
0.000000	1.000000	0.009067
0.850093	1.000000	0.696750
-0.646992	0.696750	0.811152
-0.646992	0.811152	0.035728
-0.646992	0.811152	0.000487
-0.646992	0.811152	0.345448
-2.607044	0.811152	0.033429
-2.607044	0.033429	0.000000
-2.607044	0.033429	0.000000
2.278207	0.033429	0.074637
-1.530961	0.074637	0.309771
-1.530961	0.309771	0.000000
-1.214331	0.309771	0.478404
-0.196692	0.478404	0.980842
-0.196692	0.980842	0.001939
-0.688803	0.980842	0.788814
-0.688803	0.788814	0.000002
-0.688803	0.788814	0.100340
-0.489975	0.788814	0.886887
-0.489975	0.886887	0.004769
-0.489975	0.886887	0.000254
-0.096438	0.886887	0.995361
-0.475631	0.995361	0.893050
-0.475631	0.893050	0.007076
-0.475631	0.893050	0.067653
-0.475631	0.893050	0.000041
0.639363	0.893050	0.815142
0.639363	0.815142	0.236345
0.639363	0.815142	0.000285
-0.601978	0.815142	0.834278
1.170080	0.834278	0.504321
1.170080	0.504321	0.000911
-1.071047	0.504321	0.563510
-0.191961	0.563510	0.981744
-0.191961	0.981744	0.006286
-0.342570	0.981744	0.943011
-0.342570	0.943011	0.111462
-0.342570	0.943011	0.747474
2.101810	0.943011	0.109832
2.101810	0.109832	0.008387
2.101810	0.109832	0.000050
2.101810	0.109832	0.018449
-1.382641	0.109832	0.384486
-1.382641	0.384486	0.103229
-1.211585	0.384486	0.480000
1.303903	0.480000	0.427380
1.303903	0.427380	0.133642
1.222877	0.427380	0.473448
1.222877	0.473448	0.005596
1.222877	0.473448	0.070653
1.222877	0.473448	0.061542
1.222877	0.473448	0.006965
0.488449	0.473448	0.887549
0.488449	0.887549	0.000002
0.488449	0.887549	0.011821
0.488449	0.887549	0.001044
0.488449	0.887549	0.034221
0.488449	0.887549	0.001232
0.488449	0.887549	0.012663
0.488449	0.887549	0.019367
0.488449	0.887549	0.229489
0.488449	0.887549	0.069249
0.488449	0.887549	0.025590
0.488449	0.887549	0.004591
0.488449	0.887549	0.000640
0.658589	0.887549	0.805035
-0.079196	0.805035	0.996869
-0.079196	0.996869	0.000059
0.416272	0.996869	0.917006
0.133518	0.917006	0.991126
0.133518	0.991126	0.001516
-0.305490	0.991126	0.954410
-0.305490	0.954410	0.000036
-0.305490	0.954410	0.113435
-0.305490	0.954410	0.003711
-0.305490	0.954410	0.008474
-0.296487	0.954410	0.957000
-0.296487	0.957000	0.000003
0.429395	0.957000	0.911932
0.742668	0.911932	0.758982
0.742668	0.758982	0.000165
0.742668	0.758982	0.067989
0.742668	0.758982	0.000172
0.742668	0.758982	0.006828
0.742668	0.758982	0.536076
-1.396527	0.758982	0.377138
-1.396527	0.377138	0.000004
-1.396527	0.377138	0.149476
-0.394147	0.377138	0.925264
-0.394147	0.925264	0.016415
-0.394147	0.925264	0.000001
-0.394147	0.925264	0.028446
-0.394147	0.925264	0.004486
0.137944	0.925264	0.990531
0.137944	0.990531	0.000973
0.137944	0.990531	0.029066
0.572375	0.990531	0.848906
-0.060427	0.848906	0.998176
-0.060427	0.998176	0.163925
-0.693533	0.998176	0.786239
0.085147	0.786239	0.996382
1.371960	0.996382	0.390184
1.371960	0.390184	0.368349
1.371960	0.390184	0.003915
-1.728568	0.390184	0.224479
-1.728568	0.224479	0.000005
-1.728568	0.224479	0.098256
-1.728568	0.224479	0.000000
-1.728568	0.224479	0.000000
2.586596	0.224479	0.035252
2.586596	0.035252	0.000000
-0.140385	0.035252	0.990194
-1.033204	0.990194	0.586399
0.247505	0.586399	0.969835
-0.236366	0.969835	0.972452
0.741905	0.972452	0.759411
