0.100000	-0.026855	-0.020020	0.022949	0.021973	0.014160	-0.010742	0.006836	0.000000	-0.017090	-0.012207	0.016602	-0.005859	-0.020020	-0.003906	0.032227	-0.021973	0.009277	0.044434	0.006348	0.022949	-0.017578	-0.014648	-0.018555	-0.003906	0.019531	0.002930	-0.002930	0.013672	-0.027832	0.007324	-0.020996	0.008301	-0.021973	-0.017578	-0.000488	0.009766	0.018066	0.001953	-0.001465	-0.005859	-0.000488	0.004883	-0.012695	0.010742	0.000488	0.011719	0.023438	0.007324	0.003906	-0.020020	0.004395	0.014648	0.010742	-0.000977	0.011230	-0.023926	0.030762	0.017090	0.023926	0.030762	0.003418	-0.000488	0.001953	0.009277	0.014160	0.029297	0.029297	0.015137	0.005371	0.000488	-0.010254	-0.009766	0.045410	-0.012207	0.003906	0.021973	-0.018066	0.000000	0.031250	-0.019043	-0.018555	-0.005371	-0.024414	0.003906	0.041992	-0.035645	0.019531	-0.022461	0.027344	0.026855	0.017578	-0.031738	-0.007324	0.015625	0.006348	-0.010742	0.049316	0.009766	-0.010254	-0.005859	
0.110000	0.014648	0.012695	-0.007813	0.000000	-0.005371	-0.006348	-0.007813	0.033203	0.006836	-0.006348	0.008301	0.019043	0.002441	-0.021484	0.026367	-0.004883	0.018555	0.013184	-0.023438	0.004883	-0.017090	0.040527	0.016113	0.027832	-0.003418	-0.027832	0.004883	0.011230	0.036133	-0.012695	0.010254	-0.011719	-0.014160	-0.002930	-0.000488	0.036621	-0.003906	0.005859	0.024902	0.002930	-0.006348	0.007813	-0.003906	0.007813	-0.003418	0.010254	0.012695	-0.006348	0.014160	0.035156	-0.005859	0.031738	-0.043945	-0.011719	-0.017578	0.014648	0.022461	-0.003418	-0.020508	-0.010254	-0.015625	-0.005371	-0.009766	-0.006348	0.022461	-0.024414	0.013672	0.015137	0.016602	-0.006348	-0.007324	-0.003906	-0.002930	0.002930	-0.035156	0.000977	0.002441	0.000488	-0.028320	0.017090	-0.001465	-0.017090	0.018555	0.033691	0.011719	-0.008789	0.022949	0.020508	-0.015137	0.029785	0.022461	0.001465	-0.033691	0.021973	-0.000488	0.039551	-0.067383	0.030762	0.035156	0.025391	
0.120000	0.006348	-0.047852	0.011230	0.000977	0.003418	0.024902	0.000488	0.000000	-0.009277	-0.017578	-0.039551	-0.011719	-0.009277	0.000488	-0.010254	-0.025391	0.019531	0.026855	0.002930	0.006836	-0.008301	-0.026367	0.027832	0.006348	0.008301	-0.013672	0.036133	0.004883	0.012207	0.004883	-0.031250	0.007324	0.001465	-0.007324	-0.010254	0.021484	0.011719	-0.020020	0.023926	-0.037109	-0.004883	0.028320	0.010254	-0.008789	-0.071777	-0.011719	-0.018066	0.042480	-0.005371	0.021973	0.005859	-0.010742	0.019531	-0.028320	0.003418	-0.001953	0.024414	0.001465	-0.020996	0.024414	-0.039551	0.002441	-0.000488	-0.015625	-0.015137	-0.000488	0.006836	0.062500	0.014648	0.009766	-0.007324	-0.028320	-0.008301	-0.001953	-0.008789	0.022461	-0.007324	-0.017090	-0.021484	-0.005859	-0.002930	-0.014160	-0.001953	0.026855	0.019043	0.001953	0.009766	0.011230	-0.000977	0.007324	-0.008301	0.027344	-0.001465	0.014160	0.019043	0.008789	0.028320	0.002930	0.000977	-0.019531	
0.130000	0.007324	-0.010254	0.016602	-0.000977	0.037109	-0.019531	0.000000	0.001953	0.005371	-0.006836	-0.011719	-0.022949	-0.004395	0.008789	-0.018555	0.021973	-0.027344	-0.017578	0.002441	-0.019531	0.026855	-0.036133	0.009277	-0.015137	-0.002441	0.002441	0.003418	-0.010254	-0.026367	-0.013672	-0.009277	-0.018066	-0.007324	0.031738	0.003418	0.003418	-0.017578	-0.029785	-0.021484	0.020020	0.006348	-0.005371	-0.004883	0.014160	0.025879	0.000488	0.001953	0.038086	0.038574	-0.011230	-0.000977	0.014648	-0.012207	-0.006836	0.019043	-0.022949	-0.064453	0.025391	-0.016113	0.004883	-0.000977	0.020020	0.020996	-0.005859	0.006348	0.025879	-0.017578	0.016602	0.016113	0.018066	-0.020508	0.001953	-0.010254	0.043945	-0.008301	0.016602	-0.003906	-0.018066	0.017578	-0.035156	0.024902	0.016113	0.017578	-0.003906	-0.002930	-0.006348	-0.024902	-0.032227	0.021973	-0.020508	-0.015625	0.022461	0.002930	0.025879	-0.009277	0.013672	0.000000	-0.027344	0.032227	-0.032227	
0.140000	-0.030762	-0.008301	-0.027832	0.019531	0.005859	-0.013184	-0.025879	-0.005859	-0.027344	-0.021484	0.018555	0.008789	0.001953	0.020508	-0.029785	0.014160	0.020508	0.039063	0.020508	-0.027344	-0.004395	0.028320	-0.002930	0.033691	0.024414	-0.003418	0.010254	-0.015137	0.000488	-0.019531	-0.009277	-0.037109	-0.026855	0.029785	0.036621	-0.015137	-0.008301	0.031738	-0.032715	-0.016113	-0.027344	0.036621	0.042969	0.036133	0.018066	0.020020	-0.002930	-0.000488	-0.015137	-0.011230	-0.006348	-0.048340	-0.014648	0.015137	-0.013184	0.013184	-0.000977	-0.032227	0.018555	-0.011719	-0.041504	0.024414	-0.031250	0.057617	-0.020508	-0.021973	-0.031250	-0.018555	-0.000488	-0.047852	-0.031738	0.004395	-0.014648	-0.015625	0.005371	0.012207	0.015137	0.012695	0.045898	-0.001953	-0.007324	0.023438	0.022461	0.013672	0.007324	0.011719	-0.020996	-0.042480	-0.010254	0.012695	-0.011230	-0.050293	0.012695	0.024414	0.014160	0.037109	0.043945	-0.002930	0.000977	0.028320	
0.150000	0.026855	0.029297	-0.002930	-0.003418	0.005371	-0.007813	0.019531	0.025391	-0.012207	-0.007324	-0.021973	0.004395	0.021973	0.008789	0.008301	0.047852	0.003906	0.015625	-0.003906	0.000488	-0.024902	-0.009766	-0.006348	0.036621	-0.004395	-0.024414	0.027832	-0.005859	-0.022949	-0.005371	0.052246	-0.040527	-0.030273	0.006348	-0.001953	0.015625	0.048340	-0.003418	0.010742	0.020508	0.007813	0.003906	0.020508	-0.010742	0.017090	-0.033691	-0.016602	-0.053711	0.000000	0.024414	0.032227	-0.039063	-0.035156	0.028809	-0.037598	-0.006836	-0.010742	0.029785	0.027832	0.002441	0.005859	-0.002930	0.000488	-0.003418	-0.019043	-0.000488	0.033691	-0.024902	0.004395	0.007813	0.021973	-0.002930	0.007324	0.004883	-0.017090	-0.026855	-0.043457	0.017578	-0.009277	-0.015625	0.036133	-0.037109	0.016602	0.026855	0.021484	0.020020	0.046387	0.029297	-0.000488	0.001465	0.035156	-0.028320	-0.001465	-0.056641	0.033691	0.005371	-0.002930	-0.002441	0.032227	-0.000488	
0.160000	0.008789	0.013184	-0.012695	0.006836	-0.013672	0.028320	-0.024414	0.059082	0.021973	0.024414	0.010254	-0.007813	0.003906	-0.022949	0.025391	0.007813	0.036621	0.038086	-0.020996	0.017578	0.014648	0.004395	-0.001953	0.014648	-0.004395	-0.000977	-0.013672	0.023926	-0.026855	-0.015137	0.019531	0.013672	0.022461	-0.022461	-0.014648	0.018066	0.009766	0.009277	-0.001465	0.000488	0.000977	0.018555	-0.023438	-0.011230	0.013672	0.001465	-0.026855	-0.008301	-0.003906	-0.021973	0.036133	0.028320	-0.032715	-0.003418	0.019043	-0.004883	-0.005859	-0.004883	-0.029785	0.012207	0.015137	0.016113	0.000977	-0.001953	-0.000977	-0.014160	0.005371	-0.001953	-0.013184	-0.010254	0.047852	-0.045410	0.005859	-0.009766	0.008789	-0.041016	0.007813	0.028320	0.017578	0.003418	0.001465	-0.001953	0.016113	-0.052246	0.025879	-0.029785	-0.014160	-0.012207	-0.017578	0.011230	-0.004395	0.039551	0.006836	0.000977	-0.040527	0.000488	-0.026367	-0.011230	0.000000	-0.046875	
0.170000	0.026855	0.031738	-0.044434	-0.043457	0.016602	0.010742	0.018066	0.009766	-0.006348	0.036133	0.001953	-0.004883	0.003906	0.020508	0.009766	-0.037109	0.002441	-0.008301	0.036133	-0.022461	0.004883	0.015625	0.003418	0.056152	0.018555	0.028320	0.030273	0.016602	-0.007324	-0.028320	0.010254	-0.017578	0.001465	0.014648	0.008789	0.026367	0.052734	-0.015625	-0.016602	0.042969	0.000488	0.021484	0.031738	0.046387	-0.002441	-0.032715	0.011719	-0.013672	-0.050781	0.026367	0.022461	-0.020508	-0.009277	-0.033691	0.045410	0.027832	-0.059082	0.001953	-0.023438	-0.006348	0.047363	-0.003418	-0.005371	0.004395	-0.003418	0.009277	-0.040527	0.028320	-0.020020	0.006348	-0.015137	-0.030762	-0.020996	0.067871	-0.006836	-0.006836	0.010742	-0.004883	-0.015625	0.003418	-0.057129	0.035156	0.013672	0.064941	0.000488	0.002930	0.002441	0.007324	0.016602	0.024902	-0.020996	0.010254	0.041504	-0.025391	-0.008301	-0.020020	-0.043945	-0.024414	-0.007324	-0.020020	
0.180000	-0.008301	0.017578	-0.041992	-0.020508	-0.013672	0.008301	0.010742	-0.016602	-0.027344	0.026367	0.019043	-0.018066	-0.009277	-0.044922	-0.007813	-0.005371	-0.014648	-0.096680	-0.007324	0.011230	-0.023438	-0.046387	0.014160	-0.016602	0.004883	0.017578	-0.019043	-0.020996	0.021484	0.012695	-0.010254	0.011719	0.005859	-0.010742	0.023926	0.041016	-0.011719	-0.000977	0.032715	0.029297	0.004395	0.011230	-0.000977	-0.011230	0.035645	0.025879	-0.012207	0.025391	0.016113	0.014648	-0.008789	0.022461	-0.032715	0.011230	0.013184	0.026367	-0.020508	0.006348	-0.016602	-0.025879	-0.039551	-0.023926	-0.013184	0.017578	0.020508	-0.034180	0.022949	-0.020020	0.014160	-0.047852	-0.014648	-0.008789	0.007813	-0.027344	0.000488	0.017578	-0.039063	0.030762	0.006836	-0.061523	0.013184	-0.000977	-0.012207	0.003906	-0.026855	-0.020508	0.009766	-0.021484	-0.002441	0.002930	-0.003906	-0.001953	0.031738	-0.051758	0.026855	0.014160	0.037598	-0.009766	-0.003418	-0.009277	
0.190000	0.030762	-0.007324	0.004395	-0.015625	0.010254	-0.048340	-0.020508	-0.004883	0.045410	-0.001953	-0.007813	-0.001953	-0.031250	0.031738	-0.031738	0.018066	0.004883	-0.003418	0.003418	-0.005859	-0.002441	0.007324	0.041016	-0.026855	-0.021973	0.020020	0.000977	0.015625	-0.051270	0.005371	0.022461	-0.044922	0.003906	0.006348	-0.016113	0.014160	0.010742	-0.031250	-0.041992	-0.016113	0.035645	-0.050293	-0.018555	-0.060059	-0.023926	0.016113	0.011719	0.005371	-0.016602	-0.014648	-0.016602	-0.041016	0.005859	-0.016602	-0.005371	-0.006836	0.026855	0.020020	-0.022461	-0.006348	-0.011230	0.033691	0.025879	-0.015625	0.010742	0.011719	0.023438	0.001465	-0.028320	-0.050293	-0.020020	-0.003906	-0.028320	0.046875	0.009277	0.000977	-0.006348	0.062500	0.002930	0.049316	-0.001465	0.020996	-0.000488	-0.009277	-0.026855	-0.072266	-0.006348	-0.027344	-0.005859	-0.041504	-0.052734	0.023438	-0.017090	0.010742	-0.004883	-0.001953	0.053711	-0.001953	-0.029297	0.004883	
