0.100000	0.023438	-0.093750	-0.109375	0.070313	0.046875	-0.070313	-0.015625	-0.039063	-0.062500	0.117188	-0.093750	0.039063	-0.015625	-0.031250	-0.062500	-0.039063	0.117188	-0.039063	0.031250	0.015625	0.000000	-0.093750	0.039063	-0.046875	0.085938	-0.039063	0.015625	0.007813	-0.085938	-0.070313	0.015625	-0.031250	-0.039063	-0.203125	-0.148438	-0.171875	0.218750	-0.062500	-0.093750	0.085938	0.070313	0.015625	-0.046875	-0.164063	-0.062500	0.109375	-0.007813	-0.085938	0.132813	0.132813	-0.085938	-0.039063	0.093750	0.046875	0.015625	-0.093750	-0.109375	0.109375	-0.039063	-0.085938	0.195313	0.117188	0.054688	-0.007813	-0.156250	0.085938	0.148438	-0.015625	0.117188	-0.023438	0.039063	-0.062500	0.093750	-0.078125	0.062500	0.085938	-0.078125	0.007813	0.000000	0.070313	0.023438	-0.007813	0.023438	-0.039063	-0.062500	-0.132813	-0.101563	0.007813	0.054688	0.062500	-0.140625	0.195313	0.070313	-0.015625	-0.101563	0.093750	-0.039063	-0.062500	0.054688	0.117188	0.101563	-0.070313	-0.070313	-0.078125	0.015625	-0.039063	0.023438	0.125000	0.015625	-0.093750	0.015625	-0.015625	0.093750	-0.078125	0.039063	-0.054688	0.000000	0.132813	0.054688	0.101563	0.007813	0.085938	0.054688	0.007813	0.179688	-0.046875	-0.015625	0.062500	0.015625	0.070313	0.132813	-0.039063	-0.015625	0.000000	0.031250	-0.085938	-0.093750	-0.195313	-0.054688	-0.046875	0.007813	0.070313	0.125000	-0.117188	0.046875	-0.007813	-0.093750	-0.070313	-0.046875	0.093750	-0.031250	-0.031250	-0.085938	-0.031250	-0.023438	-0.164063	-0.046875	-0.054688	-0.031250	-0.109375	0.015625	0.039063	0.054688	0.039063	0.007813	-0.078125	-0.093750	0.015625	0.101563	-0.078125	0.000000	-0.054688	-0.148438	0.054688	-0.039063	-0.085938	-0.054688	-0.093750	-0.101563	0.015625	-0.148438	0.054688	0.046875	0.054688	-0.039063	-0.085938	-0.039063	0.093750	0.054688	-0.101563	0.031250	-0.085938	0.140625	0.007813	0.039063	0.031250	-0.039063	0.164063	0.070313	0.085938	0.007813	-0.039063	0.039063	0.109375	0.039063	0.070313	-0.031250	-0.062500	0.007813	0.031250	0.000000	0.007813	-0.062500	-0.078125	0.015625	-0.046875	0.078125	0.109375	-0.078125	0.007813	-0.125000	-0.031250	0.078125	0.109375	0.015625	0.046875	0.000000	0.101563	-0.054688	0.093750	-0.109375	0.085938	-0.015625	0.078125	-0.062500	0.023438	0.062500	0.039063	0.023438	-0.078125	-0.132813	0.031250	0.023438	0.085938	-0.156250	0.117188	-0.031250	-0.039063	0.164063	-0.031250	0.031250	-0.070313	0.078125	0.031250	-0.046875	-0.132813	0.070313	-0.039063	0.070313	0.039063	-0.023438	0.156250	-0.093750	-0.023438	0.093750	-0.140625	-0.062500	-0.031250	0.007813	0.000000	-0.023438	-0.085938	-0.015625	-0.125000	0.046875	0.054688	0.062500	0.125000	-0.062500	0.054688	-0.078125	0.101563	0.093750	0.117188	-0.039063	0.031250	-0.085938	-0.085938	0.031250	0.015625	-0.085938	0.125000	0.109375	-0.109375	0.046875	-0.039063	-0.007813	-0.093750	-0.140625	-0.085938	0.054688	-0.007813	-0.015625	-0.023438	-0.062500	0.125000	0.031250	-0.062500	0.046875	-0.015625	0.015625	0.046875	-0.125000	-0.093750	-0.093750	0.132813	-0.085938	0.007813	-0.007813	0.109375	-0.125000	0.062500	-0.054688	0.148438	0.070313	0.109375	-0.109375	-0.093750	0.023438	-0.085938	-0.023438	0.046875	0.023438	0.093750	0.140625	0.085938	0.203125	-0.070313	-0.085938	-0.015625	0.101563	-0.023438	0.000000	-0.023438	-0.023438	0.015625	0.125000	-0.171875	0.156250	-0.140625	-0.015625	-0.187500	-0.062500	0.117188	-0.085938	-0.007813	-0.007813	0.171875	-0.046875	-0.031250	0.109375	0.140625	-0.039063	0.062500	0.000000	-0.062500	0.171875	-0.085938	0.109375	0.007813	-0.007813	0.046875	-0.093750	-0.101563	-0.031250	0.031250	-0.007813	-0.101563	-0.031250	0.078125	-0.039063	-0.078125	-0.062500	-0.007813	-0.015625	0.000000	0.000000	-0.093750	-0.117188	0.070313	-0.078125	0.015625	0.039063	0.054688	0.031250	-0.101563	0.046875	-0.039063	-0.023438	-0.031250	-0.062500	-0.023438	-0.007813	-0.054688	0.054688	0.031250	-0.125000	-0.093750	0.039063	-0.007813	-0.039063	-0.117188	-0.109375	-0.023438	-0.078125	0.039063	-0.046875	-0.109375	0.101563	0.093750	-0.078125	-0.054688	0.023438	-0.046875	-0.046875	-0.171875	-0.046875	-0.015625	0.000000	-0.039063	-0.101563	-0.093750	-0.031250	-0.023438	-0.164063	0.007813	-0.015625	-0.031250	-0.046875	0.078125	0.046875	-0.085938	0.000000	0.140625	0.156250	0.000000	0.101563	0.031250	-0.070313	0.140625	-0.015625	-0.265625	-0.164063	0.039063	0.031250	-0.093750	0.023438	0.093750	0.062500	-0.070313	-0.109375	0.109375	-0.070313	0.031250	0.007813	-0.156250	0.257813	-0.054688	0.000000	-0.039063	-0.109375	-0.023438	0.007813	0.054688	-0.054688	0.132813	0.023438	-0.156250	-0.070313	-0.171875	-0.031250	0.070313	0.000000	-0.007813	0.031250	0.117188	-0.109375	0.078125	0.000000	0.109375	0.000000	0.085938	-0.039063	-0.125000	-0.062500	-0.031250	-0.023438	0.085938	0.039063	0.000000	-0.109375	-0.132813	0.062500	-0.085938	-0.039063	-0.054688	0.101563	0.046875	-0.078125	0.054688	0.007813	-0.109375	0.039063	-0.101563	0.015625	-0.023438	-0.078125	-0.046875	0.000000	0.015625	-0.171875	0.000000	-0.218750	0.078125	0.046875	-0.046875	0.000000	-0.046875	0.148438	-0.007813	0.046875	0.007813	0.023438	-0.093750	-0.015625	0.023438	-0.015625	-0.093750	-0.046875	0.007813	0.015625	0.031250	-0.070313	0.023438	0.078125	0.125000	-0.015625	0.039063	0.078125	0.031250	-0.007813	0.015625	-0.171875	0.070313	0.031250	0.164063	-0.007813	0.000000	0.039063	0.000000	0.039063	-0.007813	-0.054688	-0.109375	-0.125000	-0.062500	-0.023438	-0.007813	0.031250	0.000000	-0.007813	0.007813	0.015625	-0.007813	-0.093750	-0.062500	0.031250	0.023438	0.046875	0.054688	-0.015625	0.054688	-0.078125	0.132813	-0.062500	0.039063	-0.156250	0.085938	-0.007813	0.125000	-0.093750	0.000000	-0.109375	0.070313	-0.179688	0.007813	-0.171875	-0.015625	-0.062500	-0.023438	-0.054688	-0.085938	0.007813	-0.015625	0.109375	-0.023438	-0.164063	-0.054688	-0.125000	-0.031250	0.015625	0.015625	0.000000	0.000000	0.164063	0.117188	0.031250	-0.054688	0.039063	0.015625	0.015625	0.125000	0.109375	-0.031250	0.023438	0.062500	0.062500	-0.070313	0.070313	0.054688	0.015625	-0.171875	0.054688	-0.046875	-0.070313	-0.093750	0.078125	-0.070313	-0.085938	0.093750	0.039063	0.054688	0.000000	0.000000	-0.039063	-0.085938	0.117188	-0.046875	0.062500	-0.054688	-0.070313	-0.054688	0.101563	0.070313	-0.007813	0.125000	0.015625	0.007813	0.062500	-0.031250	0.031250	0.046875	-0.007813	0.093750	-0.046875	-0.023438	-0.101563	-0.078125	0.062500	-0.039063	0.023438	-0.046875	0.000000	0.140625	0.085938	-0.039063	-0.039063	0.031250	-0.031250	0.109375	0.039063	0.031250	0.046875	0.046875	-0.039063	0.000000	-0.132813	-0.156250	-0.140625	0.015625	0.109375	0.023438	-0.101563	-0.054688	-0.031250	-0.031250	-0.007813	0.195313	-0.093750	0.156250	0.031250	0.062500	-0.195313	-0.031250	0.015625	0.023438	0.007813	-0.054688	0.000000	-0.023438	-0.039063	0.000000	-0.210938	-0.023438	-0.015625	-0.046875	0.031250	0.015625	0.132813	-0.023438	0.023438	0.054688	0.070313	-0.070313	0.031250	0.132813	-0.117188	-0.015625	-0.164063	0.015625	0.031250	0.015625	0.000000	0.062500	0.023438	0.187500	-0.125000	0.007813	0.054688	-0.015625	0.023438	0.039063	-0.015625	-0.023438	0.164063	-0.015625	-0.093750	-0.132813	-0.062500	-0.039063	0.085938	-0.085938	0.007813	0.078125	0.031250	-0.023438	-0.148438	-0.140625	0.093750	-0.117188	0.046875	-0.078125	0.093750	0.031250	-0.085938	0.007813	-0.007813	0.000000	0.109375	0.054688	-0.195313	0.093750	-0.062500	-0.070313	0.085938	-0.125000	0.000000	0.109375	-0.046875	0.000000	-0.039063	0.085938	-0.054688	0.101563	-0.031250	-0.203125	-0.062500	0.023438	0.007813	-0.046875	-0.031250	-0.046875	0.078125	-0.015625	0.062500	-0.031250	-0.140625	-0.140625	-0.023438	-0.039063	-0.007813	0.187500	0.000000	-0.046875	-0.046875	-0.140625	0.039063	0.031250	-0.109375	-0.109375	0.031250	0.000000	0.023438	-0.085938	0.015625	0.054688	-0.070313	0.039063	0.015625	0.093750	-0.015625	0.054688	-0.078125	-0.031250	-0.101563	0.015625	-0.125000	-0.015625	-0.085938	-0.023438	-0.070313	0.023438	0.070313	0.000000	-0.078125	-0.007813	0.031250	0.117188	0.023438	-0.023438	0.007813	0.039063	0.054688	-0.093750	-0.132813	0.054688	-0.062500	-0.125000	0.000000	0.054688	0.101563	0.000000	-0.031250	-0.101563	-0.007813	0.046875	-0.093750	-0.054688	0.062500	0.039063	0.046875	-0.078125	0.007813	0.085938	0.023438	-0.093750	0.039063	0.000000	-0.046875	-0.093750	-0.085938	0.007813	0.046875	-0.054688	-0.054688	0.007813	-0.070313	-0.093750	0.054688	-0.039063	-0.062500	-0.070313	0.000000	-0.242188	-0.093750	-0.093750	0.140625	-0.179688	0.085938	0.023438	-0.078125	0.015625	0.093750	-0.015625	0.117188	-0.070313	0.023438	-0.054688	-0.101563	-0.039063	0.023438	0.085938	-0.085938	0.125000	0.101563	-0.070313	0.085938	-0.023438	0.070313	0.101563	0.007813	0.000000	0.046875	0.023438	0.000000	-0.062500	0.109375	-0.015625	-0.078125	-0.093750	-0.054688	-0.101563	0.085938	0.078125	0.000000	-0.085938	-0.015625	-0.046875	-0.226563	-0.156250	0.015625	-0.039063	-0.132813	-0.078125	0.078125	-0.031250	-0.132813	-0.031250	0.093750	0.093750	-0.054688	0.015625	-0.039063	-0.085938	0.031250	0.046875	0.210938	0.023438	0.070313	-0.015625	0.031250	0.062500	0.031250	-0.085938	0.000000	0.039063	-0.140625	0.000000	-0.218750	0.039063	-0.023438	0.039063	-0.007813	-0.023438	-0.039063	0.101563	-0.117188	-0.117188	-0.132813	0.015625	-0.031250	0.054688	0.046875	-0.062500	-0.062500	-0.070313	0.117188	0.000000	0.117188	0.054688	0.015625	0.023438	-0.039063	0.125000	0.015625	-0.054688	0.062500	0.015625	-0.039063	-0.179688	-0.023438	0.039063	0.132813	-0.203125	-0.031250	0.007813	-0.109375	-0.015625	-0.054688	0.078125	-0.078125	-0.023438	0.085938	0.007813	0.015625	0.000000	-0.046875	-0.109375	-0.125000	-0.007813	0.156250	0.023438	-0.031250	-0.070313	0.093750	-0.015625	-0.148438	0.054688	0.078125	0.054688	-0.117188	-0.046875	-0.046875	0.117188	-0.046875	-0.007813	0.039063	-0.109375	-0.039063	-0.023438	0.085938	0.031250	-0.078125	0.023438	0.000000	0.007813	-0.125000	-0.078125	0.000000	0.156250	0.007813	0.132813	-0.015625	-0.062500	-0.062500	-0.062500	0.078125	0.125000	-0.195313	-0.015625	0.054688	0.101563	0.140625	0.000000	0.078125	0.054688	0.046875	-0.093750	-0.085938	0.070313	0.046875	0.023438	0.031250	-0.015625	-0.023438	-0.007813	0.015625	-0.031250	0.164063	0.000000	-0.007813	-0.015625	-0.015625	0.015625	0.093750	0.023438	0.109375	0.195313	-0.085938	-0.015625	0.039063	-0.085938	0.093750	-0.031250	-0.085938	-0.031250	-0.187500	0.000000	0.000000	0.117188	0.015625	0.085938	0.140625	-0.031250	-0.015625	-0.078125	-0.101563	0.078125	0.015625	0.062500	0.015625	0.078125	-0.007813	0.023438	-0.031250	-0.078125	0.101563	-0.078125	0.078125	-0.046875	-0.015625	-0.093750	-0.015625	-0.078125	-0.039063	0.062500	0.093750	0.101563	0.101563	0.039063	0.000000	0.031250	-0.109375	0.023438	-0.039063	-0.093750	-0.023438	-0.140625	0.023438	-0.007813	0.039063	-0.062500	0.023438	-0.031250	0.187500	0.101563	-0.093750	-0.093750	0.000000	-0.039063	-0.109375	-0.015625	-0.039063	0.054688	0.085938	-0.023438	-0.078125	0.023438	-0.015625	-0.085938	-0.046875	0.054688	-0.101563	-0.062500	-0.023438	-0.046875	0.007813	0.015625	-0.039063	-0.007813	-0.070313	0.093750	-0.023438	0.054688	-0.109375	0.062500	-0.015625	-0.117188	-0.093750	0.054688	-0.046875	0.046875	-0.054688	-0.023438	-0.117188	-0.125000	0.046875	-0.023438	-0.078125	-0.015625	-0.039063	-0.031250	-0.140625	0.031250	-0.031250	0.054688	0.156250	-0.156250	-0.085938	-0.039063	-0.101563	-0.109375	0.015625	-0.039063	-0.007813	0.171875	-0.070313	-0.054688	0.187500	0.039063	0.007813	0.078125	-0.109375	0.046875	-0.015625	-0.039063	-0.054688	0.109375	-0.117188	0.046875	0.039063	0.000000	0.109375	0.070313	-0.070313	0.101563	-0.054688	0.031250	0.015625	-0.085938	-0.054688	-0.039063	0.023438	0.054688	0.109375	-0.078125	0.101563	0.007813	0.046875	-0.023438	-0.070313	-0.070313	-0.093750	0.085938	-0.085938	0.171875	-0.023438	-0.015625	0.078125	-0.031250	0.000000	0.039063	-0.054688	0.070313	-0.054688	0.148438	0.023438	-0.070313	0.093750	-0.078125	0.046875	0.085938	0.093750	0.078125	-0.023438	0.093750	-0.085938	-0.015625	-0.109375	-0.125000	0.007813	-0.125000	0.000000	0.140625	-0.187500	0.031250	0.164063	-0.007813	-0.085938	0.171875	-0.046875	-0.015625	-0.023438	-0.132813	-0.054688	0.031250	0.054688	0.070313	0.023438	0.054688	0.101563	-0.062500	-0.109375	0.109375	0.070313	0.046875	0.093750	-0.007813	-0.125000	0.117188	-0.078125	0.039063	0.046875	-0.046875	0.054688	-0.015625	0.000000	-0.015625	0.000000	-0.007813	0.179688	-0.007813	-0.054688	0.078125	0.039063	-0.085938	0.000000	0.085938	-0.015625	-0.093750	-0.062500	0.164063	0.031250	-0.046875	-0.070313	0.085938	0.203125	0.000000	0.109375	-0.093750	-0.039063	-0.031250	-0.007813	0.031250	-0.007813	0.062500	-0.101563	-0.085938	0.062500	-0.078125	0.031250	0.007813	0.031250	-0.015625	-0.070313	-0.062500	0.195313	-0.046875	-0.031250	0.062500	-0.039063	-0.015625	0.062500	-0.070313	0.085938	0.023438	-0.031250	-0.109375	-0.007813	-0.015625	0.015625	-0.164063	-0.148438	0.062500	-0.023438	-0.031250	0.000000	-0.023438	0.070313	0.085938	0.000000	-0.117188	-0.039063	0.000000	-0.054688	0.039063	-0.187500	0.101563	-0.078125	0.046875	0.078125	-0.062500	0.148438	0.132813	-0.148438	0.039063	-0.039063	-0.117188	0.070313	0.007813	0.179688	-0.078125	0.117188	0.226563	-0.078125	-0.101563	0.007813	0.046875	-0.085938	0.046875	0.046875	-0.109375	0.039063	-0.031250	0.015625	0.070313	-0.085938	-0.085938	0.046875	-0.085938	-0.046875	-0.101563	0.148438	0.000000	-0.039063	-0.039063	-0.078125	-0.007813	-0.070313	-0.054688	-0.054688	-0.062500	-0.007813	0.023438	-0.046875	0.062500	0.117188	-0.054688	0.007813	0.164063	-0.039063	-0.164063	0.015625	-0.062500	0.015625	-0.015625	0.031250	0.062500	0.054688	0.101563	-0.109375	0.109375	-0.093750	0.015625	0.062500	0.007813	0.132813	0.039063	-0.070313	-0.039063	-0.093750	0.015625	-0.093750	-0.054688	0.046875	-0.054688	-0.156250	-0.117188	-0.031250	0.039063	0.093750	-0.093750	-0.085938	-0.031250	0.093750	0.085938	0.093750	-0.125000	0.117188	-0.015625	0.046875	-0.007813	-0.031250	0.046875	0.125000	0.000000	-0.109375	-0.085938	-0.078125	0.085938	-0.062500	0.039063	0.054688	-0.125000	0.062500	0.015625	-0.156250	-0.085938	0.015625	-0.132813	-0.015625	-0.046875	0.062500	0.007813	0.156250	0.015625	-0.062500	-0.031250	0.015625	0.023438	-0.093750	0.039063	-0.070313	-0.070313	0.093750	0.031250	0.125000	-0.023438	0.023438	-0.046875	-0.046875	-0.070313	0.054688	-0.031250	-0.062500	0.078125	0.039063	0.046875	-0.085938	0.007813	-0.007813	0.015625	-0.007813	0.023438	-0.023438	-0.015625	0.109375	0.000000	0.156250	0.007813	-0.031250	-0.062500	0.093750	-0.046875	-0.031250	0.085938	-0.070313	0.062500	0.054688	-0.015625	0.007813	0.031250	-0.070313	-0.039063	-0.054688	-0.101563	0.046875	0.023438	-0.210938	-0.031250	0.062500	-0.031250	-0.140625	0.031250	0.023438	-0.031250	-0.031250	0.109375	0.085938	-0.109375	0.031250	-0.062500	-0.070313	0.031250	-0.078125	0.125000	-0.039063	-0.031250	-0.015625	-0.054688	0.046875	-0.039063	0.015625	-0.046875	-0.085938	-0.039063	-0.078125	-0.101563	0.101563	0.031250	0.007813	-0.140625	-0.101563	-0.054688	-0.078125	0.046875	0.062500	0.000000	-0.015625	0.156250	0.031250	-0.054688	0.085938	-0.078125	0.039063	0.054688	-0.078125	-0.093750	0.054688	0.015625	0.054688	0.125000	-0.062500	0.007813	-0.085938	-0.046875	0.062500	-0.179688	-0.023438	-0.093750	0.109375	0.015625	0.062500	0.101563	0.101563	-0.125000	0.039063	0.117188	0.031250	0.015625	-0.015625	-0.125000	0.218750	-0.007813	0.046875	0.015625	0.085938	0.031250	-0.046875	0.000000	0.078125	-0.085938	0.023438	-0.031250	0.078125	0.187500	0.023438	-0.023438	0.000000	0.164063	0.046875	0.054688	0.000000	0.031250	-0.007813	-0.101563	0.078125	-0.257813	-0.062500	0.039063	-0.070313	0.015625	0.132813	0.117188	0.054688	0.085938	0.031250	0.031250	-0.054688	0.023438	0.039063	-0.125000	-0.085938	0.054688	-0.078125	-0.031250	0.062500	-0.054688	-0.015625	0.015625	0.039063	-0.007813	0.015625	-0.101563	0.101563	0.015625	0.062500	-0.046875	0.070313	-0.015625	0.031250	-0.007813	0.062500	0.093750	0.125000	0.031250	0.062500	-0.085938	-0.054688	-0.148438	0.046875	-0.070313	0.046875	0.140625	-0.031250	-0.085938	0.031250	0.171875	-0.132813	-0.023438	-0.109375	-0.117188	-0.007813	0.109375	0.015625	0.062500	0.039063	-0.023438	0.031250	-0.085938	0.000000	0.054688	0.054688	0.218750	-0.125000	-0.109375	-0.007813	-0.101563	0.015625	-0.148438	-0.007813	0.031250	-0.117188	-0.070313	0.085938	-0.046875	0.125000	0.007813	-0.046875	0.062500	0.023438	0.015625	0.054688	-0.039063	-0.023438	-0.101563	0.054688	0.070313	-0.140625	-0.132813	0.015625	-0.015625	0.085938	-0.039063	-0.023438	0.070313	0.148438	-0.101563	0.031250	0.054688	0.093750	-0.007813	0.070313	-0.023438	-0.039063	-0.031250	-0.054688	0.062500	0.085938	0.054688	-0.054688	0.031250	0.078125	-0.023438	-0.007813	-0.125000	0.039063	-0.007813	0.070313	-0.117188	-0.062500	0.039063	0.023438	-0.054688	0.015625	0.046875	-0.070313	0.070313	0.046875	-0.007813	0.054688	-0.101563	0.039063	-0.132813	0.070313	-0.015625	-0.031250	-0.039063	-0.031250	-0.078125	-0.054688	-0.015625	0.140625	0.125000	0.125000	0.015625	0.015625	-0.054688	-0.023438	0.093750	0.062500	-0.078125	-0.093750	-0.125000	-0.203125	-0.007813	0.000000	-0.046875	-0.171875	0.023438	0.031250	-0.218750	0.007813	-0.015625	-0.046875	-0.117188	-0.156250	-0.117188	-0.164063	-0.109375	0.007813	0.132813	-0.031250	0.000000	-0.007813	0.007813	0.054688	0.007813	0.023438	-0.046875	0.000000	0.062500	-0.085938	-0.023438	0.000000	0.039063	-0.179688	0.085938	0.039063	-0.023438	-0.015625	-0.070313	0.070313	-0.039063	0.046875	-0.031250	-0.078125	-0.062500	0.015625	-0.085938	0.046875	0.132813	0.007813	0.109375	0.062500	0.062500	-0.007813	0.093750	0.070313	-0.054688	0.007813	-0.031250	-0.015625	0.046875	0.117188	0.039063	0.015625	-0.054688	0.101563	0.054688	0.039063	0.101563	0.101563	0.015625	0.007813	-0.070313	0.046875	0.046875	0.085938	0.015625	0.031250	0.046875	0.031250	-0.085938	-0.085938	0.039063	-0.015625	0.070313	-0.078125	-0.125000	-0.070313	-0.046875	-0.015625	0.023438	0.078125	0.078125	0.007813	-0.085938	0.062500	-0.015625	0.078125	0.046875	-0.054688	-0.015625	0.093750	0.039063	0.085938	0.078125	0.039063	-0.101563	-0.109375	-0.007813	0.015625	0.007813	0.156250	0.015625	0.062500	-0.007813	0.031250	-0.015625	0.000000	0.132813	0.015625	-0.015625	-0.062500	0.015625	-0.007813	0.062500	0.148438	-0.132813	-0.164063	-0.070313	0.039063	-0.023438	-0.039063	0.031250	0.125000	-0.070313	-0.039063	-0.031250	-0.078125	-0.101563	-0.007813	-0.078125	0.054688	0.015625	0.023438	0.031250	0.007813	-0.031250	-0.023438	-0.031250	0.101563	-0.062500	0.015625	0.015625	-0.078125	-0.062500	-0.070313	-0.062500	-0.023438	-0.062500	0.062500	-0.046875	0.023438	-0.031250	0.132813	0.023438	-0.062500	0.054688	0.101563	-0.078125	-0.070313	-0.101563	-0.125000	-0.046875	0.085938	-0.023438	0.195313	0.046875	-0.039063	-0.070313	-0.046875	-0.015625	-0.140625	0.132813	-0.093750	0.007813	0.101563	0.015625	0.125000	0.156250	0.164063	0.015625	0.031250	-0.140625	0.078125	-0.179688	-0.039063	0.023438	0.078125	0.031250	-0.031250	-0.031250	-0.039063	-0.039063	0.039063	-0.109375	0.093750	0.046875	
