0.100000	-0.014160	0.006714	-0.012817	-0.004761	-0.004639	-0.003906	-0.012085	0.006104	-0.014771	0.009766	-0.014160	0.017334	-0.006836	0.010376	-0.016724	-0.005981	-0.003052	0.013550	-0.010620	-0.003540	0.008911	0.010742	-0.004272	0.001587	0.000732	-0.000122	0.007568	0.008179	0.007446	0.004272	-0.003418	0.006470	0.011719	-0.005249	0.006348	-0.000610	-0.016113	-0.004028	0.003296	-0.010742	0.002808	-0.009277	-0.013550	0.013550	0.003662	0.011475	0.000488	-0.001099	-0.002075	0.012939	
0.110000	0.005249	-0.008789	-0.000610	0.022217	-0.000366	-0.002441	0.003662	0.004761	-0.004150	0.020264	-0.011108	0.011230	0.007080	-0.004150	-0.004761	-0.011353	-0.015625	-0.000854	-0.015015	-0.010010	0.007813	0.005615	-0.008667	0.002686	0.006836	0.007202	-0.004395	-0.018555	-0.005371	-0.001709	0.002686	-0.012207	0.007690	-0.003418	-0.004639	0.012817	-0.010132	-0.000244	0.013794	0.001221	0.002319	-0.003296	-0.002197	-0.007813	0.004517	-0.017944	0.005859	0.007813	0.008545	-0.005615	
0.120000	0.005615	-0.001709	-0.013916	0.016235	-0.009277	-0.009277	-0.013062	0.004639	-0.010742	0.008423	0.004883	0.008179	-0.009277	-0.007080	-0.013428	-0.005127	0.002075	0.000000	0.009644	-0.009399	0.010864	-0.011597	0.008667	0.000000	0.013306	0.004395	-0.003662	-0.019043	0.006348	-0.013428	-0.004150	0.032837	-0.001953	-0.005127	-0.001221	-0.009033	0.003174	-0.006348	0.003662	-0.002319	-0.004883	-0.014282	0.008301	0.001221	0.007446	-0.010376	-0.002808	-0.007935	-0.010864	-0.005859	
0.130000	-0.006104	-0.004883	0.007446	-0.003418	-0.012817	0.000366	0.000854	0.009155	0.002930	0.011475	0.025635	0.004517	0.015015	0.007202	0.010742	-0.007446	-0.004517	-0.011230	0.016602	-0.007446	0.004150	0.010132	0.010376	0.000732	0.010620	0.011597	0.013428	0.009277	0.002441	-0.013306	0.003662	-0.003296	0.003174	-0.023926	0.004517	0.012573	0.011230	0.009521	-0.002319	0.000854	0.005615	0.003296	-0.002441	-0.007568	-0.024536	0.003296	0.007690	-0.017944	-0.008423	-0.010132	
0.140000	0.015503	0.016113	-0.006958	-0.002075	-0.000488	0.005249	-0.003784	0.003662	0.012573	-0.000610	-0.019409	0.001099	0.001587	-0.008179	0.022217	-0.005371	-0.005981	-0.007446	0.001587	0.014526	0.012573	-0.011597	0.014282	-0.030762	-0.008789	0.000244	0.002808	-0.008789	-0.009399	0.004028	-0.014893	-0.001099	-0.016968	0.000488	-0.014771	-0.012939	-0.006714	0.000732	0.002441	-0.013184	-0.019165	0.007446	0.016602	0.001343	-0.010132	-0.004028	-0.000977	0.006714	0.006104	0.010010	
0.150000	-0.020752	0.002563	0.002441	-0.019165	0.009521	0.001221	-0.017334	-0.009155	-0.002197	0.011353	-0.003540	-0.007935	0.014282	-0.000488	-0.010376	-0.009399	-0.004639	-0.014160	-0.011353	-0.001343	-0.002319	-0.003296	-0.011475	0.011108	0.006836	0.006348	-0.004761	0.000488	-0.018066	-0.017700	-0.020508	0.007813	0.015137	-0.010620	-0.015747	0.009033	0.006836	0.003418	0.004395	-0.019165	0.004761	0.001343	0.005737	-0.002686	-0.006958	0.023682	-0.013794	-0.011230	-0.004150	-0.004028	
0.160000	-0.014893	0.002441	-0.000366	-0.005981	-0.005005	0.018066	0.002808	0.014160	0.006958	0.015503	-0.000732	-0.024170	0.000854	0.008667	0.001221	-0.010132	-0.012817	0.007813	-0.004517	0.011841	-0.024536	-0.004150	0.007202	-0.005615	0.006226	-0.009155	0.018677	-0.000854	-0.024536	0.013184	0.009644	0.003418	-0.015381	0.005371	0.020020	-0.016235	0.018555	0.010742	0.010010	0.005127	-0.004395	0.000366	-0.003174	0.000732	0.022705	-0.005127	0.002441	-0.028198	0.017090	-0.005371	
0.170000	0.001343	0.011230	0.000000	0.007690	-0.017700	0.003296	0.012329	-0.000488	-0.000244	0.017822	-0.004883	-0.006714	0.003296	0.002075	0.002808	-0.010742	-0.021606	-0.004150	-0.009155	-0.003296	-0.009399	0.005859	0.021729	0.010620	-0.015137	-0.004883	0.009277	-0.002075	-0.006104	0.002441	-0.010376	-0.010010	-0.011963	0.004272	-0.007202	-0.005005	-0.009888	-0.009155	-0.018555	-0.005249	0.035522	-0.000610	-0.002686	-0.007813	-0.018555	-0.010986	-0.004395	0.004517	0.031494	0.005127	
0.180000	0.013428	-0.015015	0.021606	-0.002930	-0.008545	0.004150	0.005615	-0.018311	-0.015869	-0.007202	-0.005005	0.013794	0.008179	-0.002686	-0.024048	-0.001831	-0.017822	0.008545	-0.013184	0.018311	0.006226	-0.015991	-0.007446	0.000366	0.010986	-0.012329	0.002441	0.016357	0.030396	0.005249	0.006714	0.004883	-0.002441	-0.005371	-0.014648	-0.018555	-0.012329	-0.016113	-0.013062	0.000488	-0.004150	0.010620	-0.029297	-0.021484	0.003052	-0.008789	0.000366	0.008057	-0.006592	-0.024414	
0.190000	0.009155	-0.006470	-0.019409	-0.013794	-0.007568	-0.007324	0.020630	-0.007080	-0.012695	-0.018921	-0.001099	-0.000610	0.002930	-0.014160	0.001099	0.004883	-0.004517	0.004150	0.020996	-0.001343	0.027222	-0.005615	-0.005737	-0.005371	-0.013550	-0.012207	-0.011108	0.005615	0.003662	-0.017334	-0.003418	-0.026489	0.023438	0.003540	-0.007080	-0.004150	0.004028	0.004028	-0.010986	-0.004272	-0.011475	0.007813	-0.018188	-0.001099	0.022217	0.008545	-0.000854	-0.020142	-0.019531	-0.011108	
