0.350000	-0.309091	-0.299286	-0.305011	-0.310736	-0.302084	-0.313876	-0.315414	-0.316653	-0.297235	-0.311996	-0.303131	-0.315073	-0.304947	-0.303131	-0.310095	-0.303580	-0.308472	-0.303601	-0.306165	-0.319986	-0.315222	-0.309561	-0.302747	-0.309219	-0.309091	-0.306357	-0.307233	-0.310544	-0.312061	-0.316718	-0.311441	-0.318127	-0.304242	-0.310608	-0.293967	-0.299969	-0.316312	-0.304114	-0.305396	-0.297043	-0.312018	-0.308044	-0.308792	-0.319922	-0.299948	-0.309689	-0.314581	-0.303580	-0.309967	-0.302148	
0.360000	-0.332974	-0.332710	-0.338972	-0.340950	-0.334753	-0.336248	-0.327920	-0.331370	-0.342356	-0.334819	-0.332271	-0.331479	-0.336797	-0.336621	-0.331611	-0.329172	-0.336643	-0.333633	-0.331611	-0.331414	-0.337720	-0.324734	-0.332820	-0.345300	-0.337061	-0.334731	-0.334116	-0.333259	-0.341675	-0.328667	-0.345872	-0.336841	-0.326602	-0.328228	-0.337478	-0.327788	-0.319526	-0.343828	-0.333567	-0.327195	-0.335588	-0.333853	-0.338137	-0.334885	-0.336072	-0.322295	-0.333962	-0.330754	-0.334775	-0.333655	
0.370000	-0.368035	-0.352701	-0.360967	-0.361622	-0.356247	-0.356970	-0.360538	-0.349517	-0.355298	-0.351211	-0.361960	-0.351640	-0.356337	-0.352589	-0.352521	-0.371536	-0.361712	-0.357579	-0.352995	-0.352837	-0.361644	-0.360109	-0.354779	-0.374697	-0.367155	-0.351550	-0.361035	-0.348524	-0.351888	-0.358257	-0.360696	-0.350533	-0.361509	-0.360289	-0.357173	-0.354463	-0.361689	-0.355547	-0.357399	-0.360718	-0.365732	-0.346265	-0.365800	-0.363383	-0.360854	-0.359612	-0.358234	-0.358731	-0.358528	-0.359296	
0.380000	-0.390831	-0.376823	-0.396560	-0.383734	-0.385706	-0.393591	-0.382319	-0.379490	-0.377634	-0.379188	-0.375408	-0.388419	-0.383896	-0.388187	-0.376382	-0.388582	-0.403124	-0.386193	-0.389185	-0.390669	-0.388396	-0.397140	-0.386169	-0.377170	-0.386541	-0.381392	-0.387886	-0.384268	-0.388929	-0.380696	-0.376405	-0.369354	-0.380186	-0.398230	-0.374410	-0.375269	-0.390043	-0.387538	-0.392687	-0.392803	-0.385242	-0.398462	-0.390994	-0.387051	-0.382203	-0.383293	-0.385590	-0.385891	-0.379907	-0.388071	
0.390000	-0.423658	-0.411161	-0.414304	-0.409448	-0.418279	-0.423016	-0.414280	-0.409281	-0.413756	-0.416993	-0.412185	-0.412614	-0.418136	-0.424991	-0.405877	-0.418255	-0.417255	-0.420850	-0.425063	-0.416470	-0.418041	-0.422325	-0.420659	-0.402116	-0.410209	-0.410947	-0.422135	-0.414542	-0.411590	-0.423706	-0.412852	-0.405925	-0.415803	-0.422421	-0.411352	-0.401830	-0.412137	-0.419279	-0.425658	-0.420469	-0.424396	-0.426039	-0.413447	-0.405901	-0.406877	-0.416255	-0.413161	-0.429229	-0.416732	-0.410281	
0.400000	-0.463110	-0.445020	-0.447461	-0.450684	-0.432129	-0.453467	-0.443433	-0.445923	-0.438452	-0.447729	-0.441235	-0.440356	-0.442896	-0.453198	-0.440747	-0.433643	-0.450635	-0.457031	-0.458081	-0.445557	-0.437964	-0.453394	-0.443652	-0.445605	-0.441821	-0.456323	-0.437451	-0.456274	-0.440527	-0.446631	-0.444067	-0.446606	-0.438525	-0.434741	-0.455786	-0.434351	-0.452856	-0.454297	-0.468921	-0.467212	-0.437988	-0.434180	-0.444775	-0.442554	-0.440259	-0.440942	-0.447168	-0.454785	-0.441284	-0.452808	
0.410000	-0.478317	-0.478167	-0.484548	-0.483822	-0.494758	-0.475539	-0.486750	-0.483221	-0.483897	-0.487150	-0.487651	-0.474213	-0.478492	-0.485223	-0.504392	-0.473537	-0.476565	-0.482020	-0.468632	-0.486750	-0.477616	-0.479918	-0.492706	-0.485198	-0.490428	-0.481270	-0.484473	-0.481219	-0.476515	-0.470734	-0.489027	-0.474988	-0.481019	-0.495684	-0.490529	-0.480344	-0.478867	-0.465779	-0.477791	-0.479243	-0.468432	-0.467706	-0.495183	-0.483522	-0.494182	-0.462326	-0.468232	-0.483397	-0.488151	-0.469108	
0.420000	-0.523282	-0.526820	-0.523359	-0.525410	-0.529102	-0.531639	-0.512106	-0.524359	-0.526974	-0.520616	-0.518207	-0.519027	-0.538125	-0.518489	-0.520078	-0.511849	-0.520822	-0.512823	-0.525205	-0.524821	-0.518463	-0.531588	-0.519617	-0.529230	-0.523488	-0.513823	-0.524795	-0.532614	-0.546097	-0.517617	-0.511132	-0.511260	-0.511311	-0.517771	-0.527717	-0.518181	-0.530742	-0.506517	-0.511388	-0.512106	-0.524744	-0.520386	-0.510568	-0.526077	-0.521283	-0.523231	-0.537100	-0.530127	-0.510311	-0.515156	
0.430000	-0.565451	-0.552014	-0.584741	-0.564795	-0.580437	-0.547526	-0.553247	-0.566055	-0.566868	-0.565136	-0.569703	-0.570779	-0.563194	-0.565661	-0.556501	-0.561882	-0.569257	-0.557971	-0.559861	-0.576710	-0.565976	-0.564847	-0.575870	-0.582012	-0.564900	-0.576553	-0.575844	-0.572065	-0.580070	-0.578836	-0.575687	-0.561672	-0.570674	-0.585817	-0.584006	-0.559887	-0.572354	-0.556816	-0.560674	-0.564008	-0.578232	-0.561777	-0.578626	-0.584899	-0.562380	-0.575083	-0.571435	-0.576474	-0.557131	-0.558522	
0.440000	-0.641013	-0.640530	-0.622402	-0.646948	-0.630620	-0.650654	-0.641738	-0.650359	-0.633494	-0.650386	-0.618105	-0.634863	-0.645149	-0.617729	-0.629707	-0.649607	-0.627263	-0.651138	-0.654924	-0.632366	-0.618401	-0.641604	-0.642732	-0.630728	-0.623342	-0.638247	-0.630378	-0.643940	-0.624497	-0.645498	-0.638113	-0.654360	-0.644155	-0.641335	-0.645847	-0.627478	-0.639106	-0.621167	-0.648372	-0.618025	-0.643000	-0.628579	-0.624846	-0.660242	-0.636340	-0.636340	-0.647324	-0.649902	-0.649983	-0.658872	
0.450000	-0.701477	-0.701532	-0.684421	-0.685822	-0.679889	-0.690216	-0.683624	-0.685080	-0.704306	-0.689227	-0.697247	-0.678873	-0.681262	-0.696204	-0.681729	-0.684393	-0.697934	-0.682004	-0.681921	-0.694034	-0.692441	-0.687003	-0.685794	-0.696204	-0.690875	-0.697659	-0.683102	-0.691425	-0.688239	-0.693732	-0.695352	-0.690793	-0.678159	-0.682004	-0.696671	-0.688486	-0.677527	-0.691946	-0.690326	-0.681537	-0.673077	-0.681097	-0.689667	-0.686591	-0.696643	-0.692496	-0.694144	-0.674341	-0.691727	-0.693979	
0.460000	-0.735933	-0.731216	-0.707828	-0.741464	-0.722288	-0.720800	-0.727903	-0.727678	-0.723158	-0.732227	-0.734669	-0.725909	-0.737168	-0.732367	-0.728998	-0.738094	-0.733350	-0.744103	-0.736213	-0.718806	-0.730682	-0.732957	-0.726892	-0.732367	-0.724449	-0.741660	-0.734332	-0.730739	-0.732676	-0.718132	-0.719396	-0.730710	-0.730991	-0.724478	-0.722288	-0.734950	-0.728352	-0.735090	-0.739246	-0.739723	-0.724449	-0.733350	-0.722484	-0.731132	-0.725629	-0.717318	-0.725011	-0.735961	-0.733743	-0.734360	
0.470000	-0.762029	-0.780991	-0.765299	-0.782712	-0.770577	-0.770204	-0.764381	-0.774335	-0.768770	-0.767795	-0.767451	-0.771122	-0.767680	-0.774536	-0.778896	-0.773016	-0.761283	-0.775368	-0.781593	-0.789453	-0.768139	-0.777749	-0.768139	-0.774680	-0.767135	-0.770750	-0.752648	-0.785093	-0.770491	-0.769401	-0.774249	-0.754226	-0.772758	-0.774421	-0.760738	-0.762660	-0.770663	-0.769143	-0.768369	-0.751644	-0.769028	-0.773188	-0.773245	-0.768455	-0.764525	-0.763148	-0.775282	-0.758099	-0.772700	-0.755574	
0.480000	-0.804316	-0.811465	-0.812490	-0.809033	-0.813896	-0.809121	-0.804609	-0.798398	-0.811113	-0.810234	-0.808066	-0.812871	-0.798135	-0.808770	-0.797373	-0.803027	-0.810791	-0.805107	-0.812432	-0.804639	-0.824092	-0.816709	-0.812461	-0.794766	-0.803467	-0.797842	-0.807568	-0.811787	-0.805928	-0.813896	-0.808477	-0.813516	-0.808096	-0.817646	-0.803467	-0.800771	-0.807451	-0.814717	-0.794033	-0.802588	-0.804463	-0.806045	-0.807070	-0.801943	-0.810938	-0.798691	-0.803643	-0.804932	-0.796465	-0.815039	
0.490000	-0.842516	-0.835787	-0.842008	-0.835219	-0.846046	-0.847571	-0.844131	-0.836356	-0.839765	-0.848737	-0.832737	-0.845806	-0.846105	-0.835698	-0.841799	-0.843204	-0.849485	-0.838030	-0.857979	-0.841260	-0.833634	-0.840543	-0.836296	-0.828640	-0.845717	-0.842038	-0.851010	-0.841500	-0.840004	-0.841649	-0.837851	-0.833784	-0.828939	-0.841978	-0.830284	-0.839795	-0.858636	-0.830823	-0.837402	-0.834771	-0.834591	-0.831899	-0.842786	-0.836894	-0.837881	-0.846075	-0.845956	-0.847032	-0.825858	-0.840901	
0.500000	-0.863403	-0.866150	-0.867859	-0.866730	-0.873657	-0.874725	-0.880432	-0.863953	-0.866974	-0.864105	-0.878540	-0.873474	-0.871918	-0.875244	-0.867981	-0.876801	-0.878967	-0.877686	-0.869720	-0.880890	-0.875549	-0.871094	-0.874359	-0.868774	-0.873779	-0.868927	-0.865265	-0.867218	-0.876038	-0.875671	-0.875458	-0.880737	-0.874542	-0.872345	-0.883606	-0.873901	-0.870605	-0.865448	-0.873810	-0.888214	-0.873413	-0.865356	-0.867401	-0.867432	-0.875977	-0.865753	-0.868500	-0.872345	-0.878113	-0.875031	
0.510000	-0.912920	-0.906165	-0.910181	-0.915753	-0.900438	-0.908095	-0.899317	-0.905760	-0.913823	-0.902803	-0.906570	-0.908780	-0.898477	-0.896329	-0.904733	-0.892780	-0.904702	-0.901776	-0.900967	-0.905231	-0.911426	-0.903457	-0.899006	-0.900344	-0.901994	-0.901963	-0.898010	-0.908687	-0.911115	-0.901029	-0.900033	-0.905107	-0.909776	-0.894772	-0.904204	-0.899846	-0.899566	-0.903831	-0.911768	-0.910056	-0.905978	-0.893652	-0.910648	-0.903333	-0.896360	-0.900656	-0.893247	-0.910648	-0.906165	-0.902928	
0.520000	-0.933740	-0.924092	-0.934121	-0.941294	-0.935137	-0.935327	-0.931360	-0.924790	-0.945420	-0.941548	-0.945610	-0.946340	-0.939358	-0.931392	-0.943992	-0.931519	-0.928630	-0.940374	-0.938945	-0.940500	-0.928091	-0.931011	-0.929265	-0.929614	-0.937263	-0.937358	-0.934312	-0.935835	-0.937200	-0.938787	-0.940215	-0.933074	-0.929456	-0.932122	-0.937073	-0.930027	-0.931614	-0.925012	-0.928916	-0.939041	-0.927678	-0.935295	-0.937073	-0.919109	-0.929900	-0.941008	-0.937168	-0.930154	-0.931360	-0.929614	
0.530000	-0.958522	-0.959137	-0.958037	-0.960560	-0.957099	-0.961304	-0.966674	-0.963181	-0.955805	-0.961693	-0.957325	-0.965413	-0.966221	-0.963407	-0.959557	-0.960366	-0.963763	-0.959040	-0.965801	-0.959978	-0.960722	-0.965768	-0.960269	-0.953702	-0.966092	-0.969715	-0.956873	-0.946780	-0.966189	-0.962048	-0.965574	-0.957487	-0.963051	-0.963019	-0.966157	-0.956873	-0.961401	-0.960463	-0.972788	-0.960819	-0.957584	-0.960916	-0.964022	-0.964345	-0.966804	-0.969586	-0.957972	-0.959622	-0.962695	-0.959040	
0.540000	-0.993483	-0.991110	-0.992494	-0.989231	-0.993746	-1.000734	-0.997668	-0.989923	-0.998591	-0.986891	-0.993252	-0.987319	-0.992362	-0.986495	-0.991241	-0.994735	-0.989198	-0.992362	-0.988572	-0.982277	-0.995658	-0.990253	-1.000371	-0.987550	-0.990747	-0.990516	-0.984781	-0.990879	-0.990417	-0.990286	-0.994504	-0.991967	-0.991736	-0.992428	-0.988176	-0.985012	-0.989297	-0.977498	-0.995823	-0.996812	-0.985474	-0.997273	-0.993516	-0.996185	-0.986924	-0.998789	-1.001426	-0.987715	-0.989066	-0.992560	
