0.200000	-0.086523	-0.082080	-0.093555	-0.088232	-0.087158	-0.092920	-0.091650	-0.078418	-0.087793	-0.086035	-0.083984	-0.083301	-0.085352	-0.086426	-0.087061	-0.084131	-0.083594	-0.087109	-0.089648	-0.091455	-0.091895	-0.081201	-0.081299	-0.080908	-0.086865	-0.086279	-0.082324	-0.088721	-0.083838	-0.086816	-0.086719	-0.088770	-0.082715	-0.089355	-0.077832	-0.082764	-0.084814	-0.084521	-0.088135	-0.083350	-0.085791	-0.085791	-0.086182	-0.084131	-0.088672	-0.085107	-0.082031	-0.089502	-0.079688	-0.091846	-0.089844	-0.084424	-0.086670	-0.085010	-0.081787	-0.091113	-0.081836	-0.086279	-0.082520	-0.092578	-0.084912	-0.092334	-0.086621	-0.082861	-0.085400	-0.085205	-0.086865	-0.080420	-0.085010	-0.089795	-0.090234	-0.086865	-0.079590	-0.085156	-0.086377	-0.089941	-0.086133	-0.081934	-0.079736	-0.084619	-0.079053	-0.088770	-0.083740	-0.086816	-0.085205	-0.081006	-0.088525	-0.086426	-0.087256	-0.082080	-0.084424	-0.080908	-0.085400	-0.082764	-0.077490	-0.081445	-0.087207	-0.082227	-0.083789	-0.089404	
0.210000	-0.094644	-0.092029	-0.092644	-0.102231	-0.092439	-0.097361	-0.092336	-0.102385	-0.091465	-0.093208	-0.090645	-0.092080	-0.092336	-0.100027	-0.102180	-0.091721	-0.097566	-0.104692	-0.091055	-0.097310	-0.087312	-0.087209	-0.096848	-0.093464	-0.092080	-0.096541	-0.091978	-0.094182	-0.096182	-0.098284	-0.097412	-0.093157	-0.091721	-0.092747	-0.095771	-0.091619	-0.099873	-0.097720	-0.101514	-0.091721	-0.095618	-0.098130	-0.096028	-0.095566	-0.094080	-0.103564	-0.087671	-0.093413	-0.090491	-0.093618	-0.100027	-0.098591	-0.094849	-0.095618	-0.095874	-0.092798	-0.088491	-0.098745	-0.084902	-0.093105	-0.094849	-0.094746	-0.093567	-0.096182	-0.087722	-0.093259	-0.091926	-0.094028	-0.097822	-0.095669	-0.098284	-0.095669	-0.099001	-0.088594	-0.093823	-0.090132	-0.093516	-0.091824	-0.092336	-0.098899	-0.095413	-0.093362	-0.089004	-0.093413	-0.095156	-0.101924	-0.086799	-0.096079	-0.094080	-0.094951	-0.097976	-0.095823	-0.092388	-0.097053	-0.096848	-0.093823	-0.099309	-0.099668	-0.087568	-0.094644	
0.220000	-0.104092	-0.102642	-0.105649	-0.108657	-0.108818	-0.107959	-0.106348	-0.104038	-0.102534	-0.107959	-0.101030	-0.110537	-0.101890	-0.101997	-0.103984	-0.106133	-0.110806	-0.108496	-0.099204	-0.101030	-0.102319	-0.103931	-0.100923	-0.105166	-0.095659	-0.099741	-0.106133	-0.105488	-0.102910	-0.098237	-0.105703	-0.103018	-0.112954	-0.106670	-0.113760	-0.109570	-0.100762	-0.103232	-0.108389	-0.100010	-0.102588	-0.102427	-0.101890	-0.109678	-0.100708	-0.099043	-0.112256	-0.108174	-0.108013	-0.100063	-0.108604	-0.104951	-0.104307	-0.106455	-0.099419	-0.105112	-0.102964	-0.104736	-0.108228	-0.107690	-0.095444	-0.102319	-0.105757	-0.101191	-0.099741	-0.103931	-0.113384	-0.103608	-0.106401	-0.106670	-0.113438	-0.109624	-0.103501	-0.102588	-0.105166	-0.106724	-0.103501	-0.111021	-0.103501	-0.102588	-0.108174	-0.103770	-0.104736	-0.106777	-0.106240	-0.107422	-0.106831	-0.110054	-0.095283	-0.099473	-0.106777	-0.098721	-0.098721	-0.104683	-0.108657	-0.107314	-0.105703	-0.102319	-0.109248	-0.104683	
0.230000	-0.121008	-0.112080	-0.115337	-0.120952	-0.112361	-0.108936	-0.113091	-0.121008	-0.123142	-0.111406	-0.117808	-0.111687	-0.124939	-0.119043	-0.112136	-0.114888	-0.110002	-0.118313	-0.116179	-0.114888	-0.113596	-0.123142	-0.115730	-0.112249	-0.112417	-0.117583	-0.113877	-0.125107	-0.112080	-0.110676	-0.118201	-0.112417	-0.105679	-0.119324	-0.108262	-0.122805	-0.112192	-0.118032	-0.116853	-0.108992	-0.114102	-0.112698	-0.110452	-0.118201	-0.108823	-0.108206	-0.115168	-0.118481	-0.111462	-0.116741	-0.117920	-0.117134	-0.119380	-0.119829	-0.120447	-0.107925	-0.118650	-0.125276	-0.119661	-0.110452	-0.110396	-0.119268	-0.116348	-0.116123	-0.120334	-0.113877	-0.116348	-0.118369	-0.118481	-0.119604	-0.119380	-0.113372	-0.119211	-0.117190	-0.115168	-0.114495	-0.113596	-0.113091	-0.114438	-0.113652	-0.124602	-0.122412	-0.116685	-0.117246	-0.111575	-0.111855	-0.119043	-0.119324	-0.117358	-0.119043	-0.121514	-0.120728	-0.110845	-0.111519	-0.120728	-0.115225	-0.116741	-0.122974	-0.117134	-0.112810	
0.240000	-0.128672	-0.129375	-0.127500	-0.129258	-0.118535	-0.130664	-0.131191	-0.127090	-0.120352	-0.133418	-0.130195	-0.133008	-0.123340	-0.131426	-0.127617	-0.124688	-0.122051	-0.138223	-0.124102	-0.116543	-0.128672	-0.124688	-0.128555	-0.126621	-0.122930	-0.121992	-0.119766	-0.134063	-0.118125	-0.125977	-0.122344	-0.116543	-0.132656	-0.120703	-0.129082	-0.131191	-0.123809	-0.127207	-0.129727	-0.127852	-0.132656	-0.127969	-0.126973	-0.130488	-0.122051	-0.132656	-0.124805	-0.120234	-0.129434	-0.121992	-0.130664	-0.122285	-0.138984	-0.118066	-0.130898	-0.125977	-0.126797	-0.125508	-0.131660	-0.132480	-0.128203	-0.117363	-0.127500	-0.126445	-0.128262	-0.125215	-0.132656	-0.123164	-0.122695	-0.130430	-0.134766	-0.128262	-0.127441	-0.126797	-0.128906	-0.133594	-0.122754	-0.131895	-0.132070	-0.125508	-0.123984	-0.128730	-0.129023	-0.122813	-0.124570	-0.130781	-0.124395	-0.125156	-0.131777	-0.127734	-0.124277	-0.134707	-0.129375	-0.120586	-0.131191	-0.123516	-0.130898	-0.127500	-0.130430	-0.134707	
0.250000	-0.138062	-0.139526	-0.139221	-0.135681	-0.139587	-0.141785	-0.132324	-0.145813	-0.141296	-0.136353	-0.129272	-0.146973	-0.135925	-0.142395	-0.133179	-0.136353	-0.140015	-0.150940	-0.133179	-0.146484	-0.141296	-0.144531	-0.133667	-0.137024	-0.135132	-0.131348	-0.141663	-0.133301	-0.141052	-0.135986	-0.139160	-0.144775	-0.145630	-0.136597	-0.131531	-0.145569	-0.135925	-0.144775	-0.134888	-0.137451	-0.129517	-0.138733	-0.134583	-0.140991	-0.144775	-0.140442	-0.138550	-0.148376	-0.132507	-0.134338	-0.150757	-0.135742	-0.140808	-0.137390	-0.141907	-0.149353	-0.147583	-0.145630	-0.136841	-0.136414	-0.131836	-0.145691	-0.135315	-0.140930	-0.148315	-0.136230	-0.136963	-0.144165	-0.133972	-0.139587	-0.143494	-0.145752	-0.139038	-0.138611	-0.138000	-0.140991	-0.146301	-0.143677	-0.136719	-0.136658	-0.139160	-0.136230	-0.139771	-0.134949	-0.139771	-0.133118	-0.145874	-0.133301	-0.152100	-0.149292	-0.134399	-0.137878	-0.143433	-0.142944	-0.130859	-0.140076	-0.140686	-0.148132	-0.131775	-0.141052	
0.260000	-0.152788	-0.156851	-0.151709	-0.151392	-0.148789	-0.142441	-0.148789	-0.159644	-0.160659	-0.154756	-0.155454	-0.159644	-0.155010	-0.152407	-0.150122	-0.151328	-0.157422	-0.148726	-0.146060	-0.152598	-0.145044	-0.147266	-0.155264	-0.152090	-0.144727	-0.152534	-0.151138	-0.163135	-0.157295	-0.151646	-0.151899	-0.155391	-0.154058	-0.157485	-0.154375	-0.160215	-0.147202	-0.149741	-0.151646	-0.152090	-0.147393	-0.153486	-0.143267	-0.151772	-0.161230	-0.154502	-0.155010	-0.156089	-0.157612	-0.154058	-0.157358	-0.158818	-0.145806	-0.154121	-0.141235	-0.144092	-0.149360	-0.150947	-0.150566	-0.151646	-0.161675	-0.156724	-0.157041	-0.150122	-0.148916	-0.157104	-0.145742	-0.154883	-0.149360	-0.149551	-0.153804	-0.153613	-0.146250	-0.151836	-0.160342	-0.154438	-0.144409	-0.142822	-0.152471	-0.147456	-0.157168	-0.153867	-0.151074	-0.151772	-0.151646	-0.159263	-0.153169	-0.161104	-0.160850	-0.147012	-0.147456	-0.152217	-0.159517	-0.155200	-0.150757	-0.149932	-0.150947	-0.141934	-0.158374	-0.145742	
0.270000	-0.168486	-0.173364	-0.160840	-0.173562	-0.159719	-0.165916	-0.165981	-0.163740	-0.171848	-0.167893	-0.169146	-0.174749	-0.164927	-0.161367	-0.164268	-0.155698	-0.158796	-0.169211	-0.171716	-0.168289	-0.158533	-0.171321	-0.166509	-0.174023	-0.175078	-0.165388	-0.172178	-0.172112	-0.165190	-0.171716	-0.175737	-0.163213	-0.161104	-0.175605	-0.160247	-0.162092	-0.167695	-0.174485	-0.170728	-0.152271	-0.173167	-0.172046	-0.170859	-0.168025	-0.160840	-0.184175	-0.159653	-0.159192	-0.168948	-0.166245	-0.168420	-0.165322	-0.164465	-0.170991	-0.163740	-0.154841	-0.161104	-0.162356	-0.170530	-0.168618	-0.166113	-0.161104	-0.169475	-0.159258	-0.154512	-0.165652	-0.164136	-0.164927	-0.170530	-0.159192	-0.169211	-0.172507	-0.157412	-0.168091	-0.161499	-0.164004	-0.173364	-0.169343	-0.166970	-0.163411	-0.165916	-0.162290	-0.172837	-0.163608	-0.167629	-0.158269	-0.166245	-0.176726	-0.167959	-0.160840	-0.161367	-0.154116	-0.164993	-0.166772	-0.154644	-0.164333	-0.163872	-0.155237	-0.147788	-0.162554	
0.280000	-0.181631	-0.179512	-0.183340	-0.181631	-0.178076	-0.183271	-0.175615	-0.187920	-0.182861	-0.187578	-0.179512	-0.172676	-0.183545	-0.190039	-0.174453	-0.185801	-0.182178	-0.179102	-0.178691	-0.177393	-0.182861	-0.184502	-0.184502	-0.178691	-0.182656	-0.176914	-0.186963	-0.187373	-0.180742	-0.188330	-0.171309	-0.183818	-0.181084	-0.181631	-0.181563	-0.180332	-0.184434	-0.177256	-0.186416	-0.184434	-0.176777	-0.183135	-0.168984	-0.180947	-0.178623	-0.181904	-0.177803	-0.179648	-0.181084	-0.176504	-0.177051	-0.178828	-0.189834	-0.175684	-0.180059	-0.178486	-0.174316	-0.180332	-0.173154	-0.170420	-0.182793	-0.174453	-0.179512	-0.181563	-0.181016	-0.187988	-0.186143	-0.179033	-0.185049	-0.178760	-0.179785	-0.194482	-0.198174	-0.176777	-0.180605	-0.181221	-0.171924	-0.183750	-0.174727	-0.190791	-0.186348	-0.180811	-0.176641	-0.179033	-0.170146	-0.190791	-0.174316	-0.181631	-0.185527	-0.177461	-0.177188	-0.177734	-0.177598	-0.196465	-0.178418	-0.169258	-0.185732	-0.173564	-0.171240	-0.180195	
0.290000	-0.197109	-0.185356	-0.193145	-0.194348	-0.193994	-0.193640	-0.198950	-0.178701	-0.192012	-0.192861	-0.188047	-0.186914	-0.198384	-0.196260	-0.194844	-0.187480	-0.185781	-0.194915	-0.183728	-0.208154	-0.209075	-0.193499	-0.187622	-0.201074	-0.175728	-0.190313	-0.211128	-0.186064	-0.181108	-0.184082	-0.194702	-0.188259	-0.195552	-0.185286	-0.182737	-0.183940	-0.193215	-0.191516	-0.193074	-0.187056	-0.203623	-0.209641	-0.196331	-0.195269	-0.196685	-0.200862	-0.192720	-0.200295	-0.197463	-0.189888	-0.194348	-0.198171	-0.198525	-0.190100	-0.195552	-0.182949	-0.195269	-0.195198	-0.197676	-0.193286	-0.193640	-0.192861	-0.199304	-0.202561	-0.188896	-0.191021	-0.187339	-0.198030	-0.199092	-0.194136	-0.193357	-0.197817	-0.187339	-0.191233	-0.204685	-0.196118	-0.203057	-0.194844	-0.199941	-0.196826	-0.198596	-0.204260	-0.194561	-0.201641	-0.198101	-0.203198	-0.194915	-0.199233	-0.193853	-0.186489	-0.202349	-0.203481	-0.191304	-0.190100	-0.196189	-0.203198	-0.192366	-0.181533	-0.194348	-0.197888	
0.300000	-0.212988	-0.192920	-0.197241	-0.210205	-0.205444	-0.219653	-0.205957	-0.212915	-0.204932	-0.204419	-0.204272	-0.221997	-0.215332	-0.205591	-0.212988	-0.202808	-0.221265	-0.207568	-0.214600	-0.217529	-0.213062	-0.204346	-0.218628	-0.213721	-0.206250	-0.211523	-0.207861	-0.199365	-0.208374	-0.214746	-0.214160	-0.212329	-0.216064	-0.214014	-0.205811	-0.213135	-0.207861	-0.215039	-0.215771	-0.211377	-0.223975	-0.207422	-0.201050	-0.209912	-0.219946	-0.206909	-0.210938	-0.212842	-0.210059	-0.209619	-0.218188	-0.221484	-0.207788	-0.199292	-0.204272	-0.212695	-0.221191	-0.209692	-0.216357	-0.222510	-0.212183	-0.214746	-0.209692	-0.210498	-0.205151	-0.204639	-0.210278	-0.211157	-0.201929	-0.219946	-0.207202	-0.218115	-0.204126	-0.209326	-0.222583	-0.212402	-0.213867	-0.227417	-0.214819	-0.211523	-0.221558	-0.213940	-0.209546	-0.201636	-0.204126	-0.217896	-0.207715	-0.212915	-0.217383	-0.217017	-0.202954	-0.210718	-0.203467	-0.218848	-0.215405	-0.218335	-0.212695	-0.204419	-0.208081	-0.208667	
0.310000	-0.216833	-0.227278	-0.212822	-0.230305	-0.227202	-0.239993	-0.241052	-0.222510	-0.233560	-0.228943	-0.224856	-0.223191	-0.231970	-0.232727	-0.218347	-0.229624	-0.235981	-0.213882	-0.232046	-0.233862	-0.232878	-0.232500	-0.215093	-0.225840	-0.230457	-0.230078	-0.236133	-0.226067	-0.223342	-0.232424	-0.231592	-0.225916	-0.231516	-0.233257	-0.239387	-0.236663	-0.231440	-0.238025	-0.237495	-0.225159	-0.228489	-0.227732	-0.223948	-0.228110	-0.224780	-0.228413	-0.228186	-0.236890	-0.233333	-0.237646	-0.247183	-0.220845	-0.225840	-0.239160	-0.210703	-0.227051	-0.235073	-0.223872	-0.230684	-0.245972	-0.251497	-0.223267	-0.239993	-0.244534	-0.205859	-0.246577	-0.221753	-0.221677	-0.232954	-0.231592	-0.227202	-0.223418	-0.218574	-0.230608	-0.228035	-0.221299	-0.231592	-0.225916	-0.240598	-0.223569	-0.229170	-0.223645	-0.230457	-0.237722	-0.230532	-0.210249	-0.226218	-0.210098	-0.230381	-0.228489	-0.232500	-0.227202	-0.218801	-0.239160	-0.221223	-0.230154	-0.229170	-0.230457	-0.220769	-0.226597	
0.320000	-0.244922	-0.258438	-0.244922	-0.255313	-0.238281	-0.237891	-0.245938	-0.253672	-0.250859	-0.235469	-0.243516	-0.246406	-0.261875	-0.256875	-0.241094	-0.252266	-0.246016	-0.231484	-0.250234	-0.256406	-0.247969	-0.238281	-0.242578	-0.252109	-0.253828	-0.253984	-0.244141	-0.239844	-0.239531	-0.227734	-0.242500	-0.232656	-0.242734	-0.247344	-0.240938	-0.256406	-0.245781	-0.245078	-0.244922	-0.254297	-0.257578	-0.252656	-0.247031	-0.250859	-0.244922	-0.254297	-0.246094	-0.250859	-0.250781	-0.240156	-0.252500	-0.241250	-0.243750	-0.251094	-0.251172	-0.252422	-0.242656	-0.237578	-0.237969	-0.243281	-0.241641	-0.240859	-0.255625	-0.240938	-0.238359	-0.257969	-0.246328	-0.236484	-0.236328	-0.260625	-0.258203	-0.242656	-0.238672	-0.253906	-0.245625	-0.238047	-0.244219	-0.256641	-0.241484	-0.244453	-0.246875	-0.246484	-0.240156	-0.234219	-0.250469	-0.255859	-0.260703	-0.238672	-0.245156	-0.245781	-0.246563	-0.247266	-0.258672	-0.244141	-0.253203	-0.247656	-0.233828	-0.245000	-0.257422	-0.238281	
